ensembl_gene_id,symbol,clip_fpkm_mean,rna_case,rna_control,clip_enrichment,expr_change,localization_group
ENSMUSG00000000001,GNAI3,14.626153333333335,84.9214,82.7811,-2.4226621501505896,0.03639267460730401,Cytoplasm
ENSMUSG00000000028,CDC45,93.77730000000001,21.9469,25.9918,1.8120203733976852,-0.23422192226469477,Nucleus
ENSMUSG00000000037,SCML2,230.388,29.416,35.1652,2.6776400117024717,-0.24977169294519233,Unannotated
ENSMUSG00000000056,NARF,8.724693333333335,7.76909,7.22987,0.24078311381077924,0.09155749494042247,Unannotated
ENSMUSG00000000058,CAV2,0,5.56129,6.00284,-2.8079401253409815,-0.09396063768668042,Cytoplasm
ENSMUSG00000000078,KLF6,3.801633333333333,19.5079,19.6404,-2.1038737851926514,-0.00929116165727248,Unannotated
ENSMUSG00000000085,SCMH1,71.22345333333332,12.927,14.6118,2.209830517880485,-0.1647523638697288,Nucleus
ENSMUSG00000000088,COX5A,68.49623333333334,209.292,192.941,-1.4806111363081111,0.1167761397063436,Unannotated
ENSMUSG00000000093,TBX2,0,5.49076,3.91162,-2.296198947246698,0.40218846534401287,Nucleus
ENSMUSG00000000103,ZFY2,0.12576233333333334,1.24475,2.05071,-1.4382427608085266,-0.44259026451971745,Nucleus
ENSMUSG00000000120,NGFR,0.968962,1.25675,0.683083,0.2263289443353028,0.4231402835256083,Integral Membrane
ENSMUSG00000000126,WNT9A,0,1.92354,1.57877,-1.3666831051719355,0.18103322529564916,Unannotated
ENSMUSG00000000127,FER,15.131066666666669,9.00387,9.13584,0.6703761838377084,-0.018907441036041403,Nucleus
ENSMUSG00000000131,XPO6,97.76586666666667,22.6642,23.7053,1.999191959989796,-0.06211442408347051,Unannotated
ENSMUSG00000000134,TFE3,25.5385,24.5182,24.554,0.05453769377589576,-0.002022567695266708,Nucleus
ENSMUSG00000000142,AXIN2,39.377966666666666,7.60516,6.82738,2.3669668710109577,0.1366725313941344,Nucleus
ENSMUSG00000000148,BRAT1,25.193133333333332,10.4246,10.2283,1.2220491355939986,0.025004138591122223,Nucleus
ENSMUSG00000000149,GNA12,46.81523333333333,56.0038,52.8069,-0.17032087460567139,0.08326690516191865,Cytoplasm
ENSMUSG00000000167,PIH1D2,3.309476666666667,1.36964,1.79009,0.6272010223967093,-0.2356437609260435,Cytoplasm
ENSMUSG00000000168,DLAT,28.60973,10.5496,10.184,1.4046350693555718,0.046406621485538174,Unannotated
ENSMUSG00000000171,SDHD,27.999366666666663,89.5635,89.6092,-1.6436361489049731,-7.278267064184657e-4,Integral Membrane
ENSMUSG00000000184,CCND2,103.64609999999999,33.7049,29.5987,1.7739762797963783,0.1816690112780001,Nucleus
ENSMUSG00000000194,GPR107,47.454499999999996,14.588,14.2088,1.6717243293832285,0.03552951014139363,Integral Membrane
ENSMUSG00000000197,NALCN,0,1.55214,1.11753,-1.0823824090118472,0.26932506263239164,Unannotated
ENSMUSG00000000215,INS2,0,3.83656,4.76437,-2.5271629413477115,-0.2531816449721513,Nucleus
ENSMUSG00000000223,DRP2,2.0479616,6.46393,8.34354,-1.616124522352127,-0.3240337933552739,Unannotated
ENSMUSG00000000247,LHX2,16.381818,2.19326,2.18985,2.4460184952947936,0.0015414400057144288,Nucleus
ENSMUSG00000000253,GMPR,46.11021333333334,9.53501,7.86325,2.4101321529564075,0.24928397143768463,Unannotated
ENSMUSG00000000266,MID2,3.9396649000000004,5.93437,5.51905,-0.4002485658038565,0.08910307655315627,Unannotated
ENSMUSG00000000275,TRIM25,21.6819,13.8608,12.6442,0.7332536883200597,0.12322397483523176,Nucleus
ENSMUSG00000000276,DGKE,12.65858,7.38233,6.72315,0.822546206172205,0.11816192751120161,Integral Membrane
ENSMUSG00000000278,SCPEP1,24.0316,35.363,32.0965,-0.40292814823616196,0.13579257073452583,Unannotated
ENSMUSG00000000282,MNT,35.483673333333336,9.67497,9.20665,1.8377415672552555,0.06472258911825082,Nucleus
ENSMUSG00000000290,ITGB2,0,0.672792,0.80472,-0.8517750221837211,-0.109516954705957,Unannotated
ENSMUSG00000000295,HDDC2,48.0434,42.6697,42.301,0.17965865612021062,0.012232277035929414,Cytoplasm
ENSMUSG00000000296,TPD52L1,3.45617,32.9954,34.3352,-2.9872298980706047,-0.055766529787376,Cytoplasm
ENSMUSG00000000301,PEMT,46.7871,6.95522,7.09334,2.5618141098362393,-0.024833375593176315,Integral Membrane
ENSMUSG00000000303,CDH1,5.387445733333333,1.63337,1.59816,1.297748851578364,0.019419962958444486,Unannotated
ENSMUSG00000000317,BCL6B,12.575246666666667,4.37106,3.494,1.594906382877532,0.25720671338206186,Nucleus
ENSMUSG00000000318,CLEC10A,12.453656666666667,0.554207,0.838074,2.8717315914648114,-0.24201618541279762,Integral Membrane
ENSMUSG00000000320,ALOX12,0,0.521533,0.59959,-0.6777021671337078,-0.0721765428309469,Cytoplasm
ENSMUSG00000000325,ARVCF,49.6989,7.38581,7.50784,2.5750896387345095,-0.020842759018000673,Unannotated
ENSMUSG00000000326,COMT,12.05809666666667,3.66739,3.95073,1.399231450913579,-0.08502524885298171,Integral Membrane
ENSMUSG00000000339,RTCA,66.56865,37.1733,35.7496,0.8786254837621896,0.05483536277956103,Nucleus
ENSMUSG00000000340,DBT,9.891266666666667,14.1367,12.6584,-0.3266167395348658,0.14826222266320796,Cytoplasm
ENSMUSG00000000346,DAZAP2,30.951633333333334,119.833,131.397,-2.0509088451121844,-0.13185591775756558,Cytoplasm
ENSMUSG00000000355,MCTS1,0.5006233333333333,9.8614,9.74197,-2.8396247962357593,0.01595147646523734,Unannotated
ENSMUSG00000000359,REM1,0,3.70571,2.93681,-1.9770270862149326,0.2573853277485855,Unannotated
ENSMUSG00000000365,RNF17,48.9563,16.4696,19.47,1.2871555257189715,-0.2286645269986349,Nucleus
ENSMUSG00000000374,TRAPPC10,15.279443333333333,13.6139,13.1756,0.19964156794733182,0.04393144008340865,Unannotated
ENSMUSG00000000378,CCM2,49.9472,24.6306,23.3436,1.0654603260691893,0.074324718194005,Cytoplasm
ENSMUSG00000000384,TBRG4,187.88673333333335,8.28324,8.20728,4.3586025452070505,0.011853396419274709,Unannotated
ENSMUSG00000000392,FAP,0.24462433333333333,0.75076,0.625727,-0.3853746559933213,0.10689631452396367,Integral Membrane
ENSMUSG00000000399,NDUFA9,232.40836666666667,84.2553,86.1152,1.4218599066169233,-0.03113494070848277,Unannotated
ENSMUSG00000000402,EGFL6,0.33617363333333333,0.939506,0.770859,-0.40634185026608405,0.13123989309946912,Unannotated
ENSMUSG00000000416,CTTNBP2,0,0.778885,0.793629,-0.8428815094256683,-0.011908262054094973,Unannotated
ENSMUSG00000000420,GALNT1,498.6333333333334,61.5755,57.3373,3.0983792091457523,0.10117929744337543,Integral Membrane
ENSMUSG00000000439,MKRN2,46.541599999999995,21.8266,22.7378,1.0020042242459763,-0.05647024583899419,Unannotated
ENSMUSG00000000440,PPARG,0,1.7733,2.7913,-1.9226926193648124,-0.4510889319084355,Unannotated
ENSMUSG00000000441,RAF1,79.30819999999999,47.4097,46.1435,0.7684884337175817,0.03823728341272896,Cytoplasm
ENSMUSG00000000489,PDGFB,8.346649999999999,6.12351,5.37752,0.5514538527979023,0.15959276402900463,Unannotated
ENSMUSG00000000530,ACVRL1,0.025359733333333332,12.4755,8.58758,-3.2250365624841097,0.49110018845683673,Unannotated
ENSMUSG00000000531,GRASP,3.19289,4.99397,4.69239,-0.44108952618969505,0.07447735521001862,Cytoplasm
ENSMUSG00000000532,ACVR1B,7.576843333333334,13.0539,10.9167,-0.47446610324317545,0.23798576159345838,Unannotated
ENSMUSG00000000538,TOM1L2,8.887037,14.9041,14.7639,-0.6730143664038521,0.012774230530147273,Unannotated
ENSMUSG00000000552,ZFP385A,12.35626,10.345,10.7846,0.18061329245541013,-0.05484618158376885,Nucleus
ENSMUSG00000000555,ITGA5,1.601358,3.09649,2.55452,-0.4503897951734238,0.20473354061955681,Cytoplasm
ENSMUSG00000000561,WDR77,66.9876,32.4277,28.0539,1.2265398083880483,0.2023122591299441,Nucleus
ENSMUSG00000000563,ATP5F1,124.90413333333333,65.6465,71.9354,0.7876345287886061,-0.13009009957753623,Unannotated
ENSMUSG00000000567,SOX9,0.901272,35.0961,30.4601,-4.048486409680877,0.19831971311800856,Nucleus
ENSMUSG00000000568,HNRNPD,123.19433333333335,15.55,13.3544,3.1130344149471716,0.20533818848079838,Nucleus
ENSMUSG00000000581,C1D,2.53856,16.0992,16.32,-2.291204643036943,-0.01851010103716981,Cytoplasm
ENSMUSG00000000594,GM2A,2.356903,91.6079,118.598,-5.154918603792583,-0.3689860897565129,Unannotated
ENSMUSG00000000600,KRIT1,20.86756,6.435,6.51615,1.5407264882286988,-0.015661116669833705,Cytoplasm
ENSMUSG00000000627,SEMA4F,4.9031666666666665,2.47387,2.25007,0.861018283357652,0.09607297493899553,Integral Membrane
ENSMUSG00000000628,HK2,60.35763333333333,36.3463,33.1959,0.8434194766758341,0.12714195827956912,Unannotated
ENSMUSG00000000631,MYO18A,54.72226666666666,22.8542,19.4363,1.4471199255618545,0.22310928394333593,Unannotated
ENSMUSG00000000632,SEZ6,4.929056666666667,0.753057,0.62716,1.865446465888023,0.10751678616347848,Integral Membrane
ENSMUSG00000000682,CD52,0,2.26948,6.72963,-2.9503993572366998,-1.2413381591514547,Unannotated
ENSMUSG00000000690,HOXB6,0.5915199999999999,0.479827,0.522319,0.06413458144166205,-0.040842178777492806,Nucleus
ENSMUSG00000000693,LOXL3,1.25383,3.26183,3.01183,-0.8318817722874725,0.0872125731430847,Nucleus
ENSMUSG00000000708,KAT2B,2.7626066666666667,7.11978,6.04464,-0.9047935012151562,0.20491465625198135,Nucleus
ENSMUSG00000000711,RAB5B,14.447233333333335,35.516,35.1742,-1.2276126432964303,0.01356762807912476,Unannotated
ENSMUSG00000000738,SPG7,23.49563333333333,21.8199,22.149,0.0815747202093983,-0.02065740315068514,Unannotated
ENSMUSG00000000739,SULT5A1,3.572566666666667,2.11454,2.19428,0.5175134240346542,-0.03647167910026356,Unannotated
ENSMUSG00000000740,RPL13,324.21333333333337,24.1117,24.2224,3.6886089424748922,-0.006345860898427802,Unannotated
ENSMUSG00000000743,CHMP1A,60.4886,54.4147,61.1771,-0.016064370292817324,-0.16611459508939033,Unannotated
ENSMUSG00000000751,RPA1,194.96833333333333,40.9099,39.0526,2.290652744212838,0.06539518140068178,Nucleus
ENSMUSG00000000753,SERPINF1,1.3190666666666666,39.8433,31.2847,-3.7992344220215446,0.3392488146341595,Unannotated
ENSMUSG00000000759,TUBGCP3,192.52686666666668,18.2344,19.0359,3.2718746433555412,-0.0588984894283661,Cytoplasm
ENSMUSG00000000776,POLR3D,43.03986666666666,18.1293,15.1323,1.4488579612651187,0.24583194219711965,Nucleus
ENSMUSG00000000782,TCF7,69.07093333333331,32.4801,29.9854,1.177227520199677,0.11171524438578177,Nucleus
ENSMUSG00000000787,DDX3X,125.58210000000001,78.8004,74.1832,0.7515911805993214,0.08598565629936551,Nucleus
ENSMUSG00000000804,USP32,121.90533333333333,28.5702,31.9152,1.9007216521062527,-0.15460996266125007,Unannotated
ENSMUSG00000000823,ZNF512B,53.22366666666667,17.0518,16.0571,1.6685502886051624,0.08177031523891955,Unannotated
ENSMUSG00000000826,DNAJC5,29.4487,40.3246,39.3097,-0.4047464122229395,0.035873808921704636,Unannotated
ENSMUSG00000000827,TPD52L2,111.3707,29.6287,31.0882,1.8081511418695273,-0.06715872865073372,Cytoplasm
ENSMUSG00000000838,FMR1,36.71789999999999,35.5289,40.9981,-0.15507470757568095,-0.2012857513679231,Unannotated
ENSMUSG00000000876,PXMP4,0.6448950000000001,8.38837,8.67684,-2.556540514076522,-0.04366130792074652,Integral Membrane
ENSMUSG00000000881,DLG3,12.770516666666666,3.53006,4.03708,1.4509231405924836,-0.15305748568589406,Cytoplasm
ENSMUSG00000000884,GNB1L,44.06356666666667,2.33521,1.87737,3.969138849966507,0.2130268542595348,Cytoplasm
ENSMUSG00000000901,MMP11,49.14136666666667,36.1106,30.492,0.6710159358571203,0.2368459432175841,Unannotated
ENSMUSG00000000902,SMARCB1,20.8892,26.9557,24.3523,-0.2118974084077623,0.1410258332506762,Nucleus
ENSMUSG00000000903,VPREB3,0,0.931083,0.884415,-0.914116721060036,0.035293453127544,Unannotated
ENSMUSG00000000915,HIP1R,46.95850000000001,6.26441,6.02888,2.7704198062772876,0.04755080514433194,Unannotated
ENSMUSG00000000916,NSUN5,219.14200000000002,14.2761,14.3463,3.84247164923544,-0.006614593845306907,Unannotated
ENSMUSG00000000934,TOP1MT,25.665633333333332,11.2538,11.65,1.0758442088432476,-0.04590817519995248,Unannotated
ENSMUSG00000000957,MMP14,5.6696,79.9632,66.5463,-3.3402045993754794,0.2613895675643231,Integral Membrane
ENSMUSG00000000958,SLC7A7,22.357423333333333,0.642067,0.949769,3.582506017464808,-0.2477902164816668,Integral Membrane
ENSMUSG00000000959,OXA1L,9.474273333333334,26.3877,27.2357,-1.4306702395570714,-0.04399228345889709,Unannotated
ENSMUSG00000000976,HEATR6,11.150225266666666,5.06895,4.48599,1.1471591643014531,0.14569494238817207,Unannotated
ENSMUSG00000000983,WFDC18,0,2.74729,2.8336,-1.9386998132393363,-0.03285218215028675,Unannotated
ENSMUSG00000001016,ILF2,66.06036666666667,55.9606,54.9287,0.2618715745094078,0.02637554626978458,Nucleus
ENSMUSG00000001017,CHTOP,51.190333333333335,46.6365,43.5624,0.22795568221765772,0.09624048377053025,Unannotated
ENSMUSG00000001018,SNAPIN,17.11030666666667,21.9786,23.7534,-0.45081572395429226,-0.10733579733188432,Unannotated
ENSMUSG00000001020,S100A4,0,4.84652,6.34139,-2.876053245119074,-0.3284750943777529,Nucleus
ENSMUSG00000001025,S100A6,56.27683999999999,35.3027,34.27,0.6995103246228147,0.041635276361872954,Nucleus
ENSMUSG00000001029,ICAM2,0,1.82284,1.15663,-1.1087786832425994,0.38836867517723,Unannotated
ENSMUSG00000001034,MAPK7,31.910366666666665,16.8907,15.5225,0.9941101043952545,0.1147778403035254,Nucleus
ENSMUSG00000001036,EPN2,126.16636666666666,12.9407,13.5575,3.126882628974725,-0.06245961415365349,Unannotated
ENSMUSG00000001039,B9D1,4.643676666666667,15.0041,15.3179,-1.531748162856311,-0.028013856100231806,Cytoplasm
ENSMUSG00000001052,SEC24B,5.804784000000001,13.0933,11.5633,-0.8845941934805303,0.1657939972720691,Unannotated
ENSMUSG00000001053,N4BP3,13.504413333333332,6.3136,6.74049,0.9059951413687996,-0.08184317283115894,Unannotated
ENSMUSG00000001054,RMND5B,26.539,29.4474,29.4209,-0.14358666263531655,0.00125620137244057,Nucleus
ENSMUSG00000001056,NHP2,129.66746666666666,79.0169,79.7336,0.6946588568143148,-0.012864487351455964,Unannotated
ENSMUSG00000001062,VPS9D1,26.62682666666667,6.37945,6.82236,1.8203940193534949,-0.08409063883372377,Unannotated
ENSMUSG00000001082,MFSD10,8.365909666666667,10.5803,8.91719,-0.08251227263718783,0.22366932716867277,Integral Membrane
ENSMUSG00000001089,LUZP1,22.517766666666663,12.6564,14.057,0.6433167111381646,-0.14085713086908982,Nucleus
ENSMUSG00000001095,SLC13A2,0,0.541146,0.625237,-0.7006501143216148,-0.07664657271647965,Integral Membrane
ENSMUSG00000001098,KCTD10,39.38713333333333,36.1785,35.3007,0.15389837909345302,0.03447119608507685,Unannotated
ENSMUSG00000001100,POLDIP2,36.01546666666667,44.9305,46.8181,-0.3694285900252073,-0.05810431843523716,Nucleus
ENSMUSG00000001105,IFT20,23.151747333333336,46.031,46.9564,-0.9895957932157963,-0.028111354387401387,Unannotated
ENSMUSG00000001119,COL6A1,4.030579333333333,94.1984,79.613,-4.002216053877361,0.23992481361573686,Unannotated
ENSMUSG00000001120,PCBP3,28.014533333333333,8.91814,10.0481,1.392977441847615,-0.15565678803516078,Nucleus
ENSMUSG00000001123,LGALS9,0.287068,8.34909,8.05374,-2.814425598853493,0.04631206942639204,Nucleus
ENSMUSG00000001127,ARAF,435.75499999999994,14.4669,13.3993,4.922753635237737,0.1031853903093671,Unannotated
ENSMUSG00000001128,CFP,1.5149400000000002,3.27972,3.68685,-0.8980946414635796,-0.13110221129140529,Unannotated
ENSMUSG00000001131,TIMP1,11.339766666666668,5.32855,3.94094,1.3204576730183541,0.35708945001626957,Unannotated
ENSMUSG00000001134,UXT,18.404186666666664,6.77472,9.25842,0.91955941889394,-0.3999459205815583,Nucleus
ENSMUSG00000001138,CNNM3,22.05811,8.66636,7.87121,1.3780714634182476,0.12384182924674063,Integral Membrane
ENSMUSG00000001143,LMAN2L,22.374589999999998,7.94008,7.08889,1.5309274125989878,0.14434599933216405,Integral Membrane
ENSMUSG00000001150,MCM3AP,29.448933333333333,18.9394,18.057,0.6760706649827826,0.06530097349217324,Nucleus
ENSMUSG00000001151,PCNT,48.28196666666667,11.6166,10.4745,2.1026285402296994,0.13689188650576964,Unannotated
ENSMUSG00000001156,MXD1,0.6504843333333333,16.7955,15.6709,-3.3363706427347233,0.09418047663046485,Unannotated
ENSMUSG00000001157,GMCL1,20.788,13.2728,13.9429,0.5440736101336322,-0.06619177549681389,Nucleus
ENSMUSG00000001158,SNRNP27,27.115033333333333,47.2269,51.7436,-0.9076542879721549,-0.12915796792404363,Nucleus
ENSMUSG00000001166,OAS1C,2.5472462,0.954434,0.926987,0.8803526265339285,0.020404027713597055,Unannotated
ENSMUSG00000001173,OCRL,17.198963333333335,13.8108,12.6708,0.4127586022744495,0.11555189905943052,Nucleus
ENSMUSG00000001211,AGPAT3,41.44206666666667,22.3109,19.0867,1.0792543419798926,0.21476413957623974,Integral Membrane
ENSMUSG00000001227,SEMA6B,7.319192666666666,1.10486,0.895849,2.133599467811013,0.15088021740702523,Unannotated
ENSMUSG00000001228,UHRF1,143.8519,16.4975,18.895,2.864100804196166,-0.1852570909883822,Nucleus
ENSMUSG00000001229,DPP9,7.659813333333333,7.37681,6.41135,0.22459956949548576,0.17666459339247703,Unannotated
ENSMUSG00000001240,RAMP2,2.2351620638333335e-8,12.2404,10.7118,-3.5498908849792237,0.1769838851012095,Cytoplasm
ENSMUSG00000001247,LSR,5.4020280000000005,47.9336,42.859,-2.776272026651416,0.15795250597149008,Integral Membrane
ENSMUSG00000001248,GRAMD1A,8.346653333333334,18.4612,19.9932,-1.1674003032726332,-0.10932142274656623,Integral Membrane
ENSMUSG00000001270,CKB,0,10.1839,7.26286,-3.046641223975909,0.4367102370459993,Nucleus
ENSMUSG00000001280,SP1,35.4763,25.3854,23.626,0.5667770861241657,0.09955754482785638,Nucleus
ENSMUSG00000001281,ITGB7,1.1556833333333334,0.474048,0.846013,0.22373255113296917,-0.3246292085328845,Unannotated
ENSMUSG00000001285,MYG1,25.37686666666667,16.5705,14.2166,0.7936271568425617,0.2075092076026597,Nucleus
ENSMUSG00000001288,RARG,15.029476666666667,3.93738,3.6256,1.79301490584527,0.09410517085533192,Nucleus
ENSMUSG00000001289,PFDN5,288.7046666666667,187.05,199.466,0.531225354850449,-0.09224126301593319,Nucleus
ENSMUSG00000001300,EFNB2,0.38997,2.62354,2.06708,-1.141812052236859,0.24053402267178556,Unannotated
ENSMUSG00000001305,RRP15,53.06953333333333,33.8823,33.0806,0.6658651698714672,0.03354443391814368,Unannotated
ENSMUSG00000001313,RND2,60.9101,227.406,214.327,-1.798282536664919,0.08507131800522115,Unannotated
ENSMUSG00000001323,SRR,14.8406,10.9706,10.2192,0.49765717559925865,0.0935256596872262,Cytoplasm
ENSMUSG00000001333,SYNC,0.34321666666666667,1.0803,1.5721,-0.9372546974221158,-0.3061551395401463,Cytoplasm
ENSMUSG00000001334,FNDC5,1.5463966666666666,69.3567,62.9144,-4.6496119302647525,0.1385468075265143,Integral Membrane
ENSMUSG00000001348,ACP5,13.586473333333332,3.81473,5.34929,1.1999639368695982,-0.3991403766436411,Unannotated
ENSMUSG00000001349,CNN1,0.6340899999999999,9.08938,8.81795,-2.586934375188684,0.03934379786750041,Unannotated
ENSMUSG00000001366,FBXO9,252.65263333333328,19.9508,17.4515,3.7810441291941217,0.18326723005518095,Cytoplasm
ENSMUSG00000001376,CCDC132,51.02269999999999,14.2549,14.6319,1.7346481344273563,-0.03522042058485552,Unannotated
ENSMUSG00000001380,HARS,91.93306666666666,35.6114,34.2165,1.3999404819257903,0.05604140885676117,Cytoplasm
ENSMUSG00000001383,ZMAT2,18.267666666666667,38.4446,36.7386,-0.9698590334196088,0.06378690370606453,Nucleus
ENSMUSG00000001403,UBE2C,80.46403333333335,45.2983,38.4494,1.0461598868676592,0.2309558630468567,Nucleus
ENSMUSG00000001415,SMG5,75.88993333333333,27.1348,26.1748,1.5005253110738028,0.050086290437966176,Nucleus
ENSMUSG00000001416,CCT3,461.33,186.093,198.326,1.2137930732512219,-0.09137432518278489,Unannotated
ENSMUSG00000001419,MEF2D,68.29373333333334,19.0625,18.5273,1.8272324017966928,0.03900890772574936,Nucleus
ENSMUSG00000001420,TMEM79,0.6629466666666667,0.686051,0.500455,0.14834184799394426,0.16824812400309502,Integral Membrane
ENSMUSG00000001424,SND1,91.07433333333334,43.5513,42.709,1.0748686746085039,0.02753715829576357,Nucleus
ENSMUSG00000001435,COL18A1,28.122799999999998,97.7276,116.213,-2.008911612128681,-0.24760722498718715,Unannotated
ENSMUSG00000001436,SLC19A1,13.031433333333334,4.83377,4.43351,1.3687060174003782,0.1025440406346638,Unannotated
ENSMUSG00000001440,KPNB1,93.37153333333333,63.4282,57.7583,0.6835590876652157,0.1328996328718757,Nucleus
ENSMUSG00000001441,NPEPPS,199.58366666666666,19.3372,17.075,3.4721365811866227,0.1701254172608326,Nucleus
ENSMUSG00000001445,MRPL10,0.3164126666666666,28.8261,30.3766,-4.57500531036303,-0.07311368274234022,Unannotated
ENSMUSG00000001472,TCF25,103.14679999999998,45.9917,48.2659,1.079957194024849,-0.06818345238961841,Nucleus
ENSMUSG00000001473,TUBB6,0.9282066666666667,21.7746,17.1936,-3.238099445743966,0.3239946757117222,Cytoplasm
ENSMUSG00000001482,DEF8,3.3481133333333335,6.93375,5.85749,-0.6572910686296468,0.2103223242567302,Unannotated
ENSMUSG00000001493,MEOX1,0,0.831947,0.504795,-0.5895669603219724,0.2838108051526069,Nucleus
ENSMUSG00000001506,COL1A1,31.40743333333333,69.8542,53.8929,-0.7602947952931195,0.3682338146973045,Cytoplasm
ENSMUSG00000001507,ITGA3,33.14736666666667,3.21822,2.62085,3.237374009860873,0.22030592851708553,Unannotated
ENSMUSG00000001510,DLX3,1.5001233333333335,0.905097,1.11527,0.24115744066171546,-0.15097736951458846,Nucleus
ENSMUSG00000001517,FOXM1,65.29606666666668,18.2009,16.8512,1.8929022191515263,0.10515287679519854,Unannotated
ENSMUSG00000001518,ITFG2,19.98086633333333,8.6837,9.40553,1.0117238004870084,-0.1037201592281424,Unannotated
ENSMUSG00000001520,NRIP2,0,3.35706,3.41916,-2.1437721662222677,-0.020417185834360006,Nucleus
ENSMUSG00000001521,TULP3,22.28437,16.5715,14.5884,0.5788889912061493,0.1727644961937692,Nucleus
ENSMUSG00000001524,GTF2H4,189.66660000000002,13.3924,13.2755,3.739438959802196,0.011765911354502678,Nucleus
ENSMUSG00000001525,TUBB5,141.83966666666666,343.49,339.522,-1.2533513366624125,0.016714095378849915,Nucleus
ENSMUSG00000001542,ELL2,1.4157033333333333,6.00881,6.79879,-1.690807012259016,-0.15408078876372583,Unannotated
ENSMUSG00000001552,JUP,20.201316666666667,10.9004,10.3047,0.9072311564657742,0.07408735978583487,Nucleus
ENSMUSG00000001555,FKBP10,48.210546666666666,38.2178,35.678,0.4240525701299233,0.09659363403378952,Unannotated
ENSMUSG00000001558,KLHL10,0.08985900000000001,0.706685,0.85565,-0.7677831257849901,-0.12072781774009737,Cytoplasm
ENSMUSG00000001569,NOM1,34.15725666666666,17.8325,18.5566,0.8461669275816526,-0.05443104395005347,Unannotated
ENSMUSG00000001576,ERGIC1,26.4556,39.7098,36.1343,-0.4356519435358863,0.13262375074295427,Unannotated
ENSMUSG00000001604,TCEA3,9.803027333333333,5.94325,5.13791,0.8156162587329209,0.1778636265668703,Nucleus
ENSMUSG00000001627,IFRD1,195.8216666666667,35.7621,32.6025,2.550248567725461,0.12965060917122384,Nucleus
ENSMUSG00000001630,STK38L,64.14763333333333,6.85938,8.08461,2.8422162835168474,-0.20900907363392493,Cytoplasm
ENSMUSG00000001632,BRPF1,16.042066666666667,17.1825,16.4772,-0.0363737713077713,0.05707650528744667,Nucleus
ENSMUSG00000001657,HOXC8,0.11556,0.490786,0.556216,-0.48027420720454383,-0.06196914184969777,Nucleus
ENSMUSG00000001661,HOXC6,6.352866666666666,1.82603,1.65175,1.471362055651852,0.09183201244846556,Nucleus
ENSMUSG00000001663,GSTT1,1.1190666666666667,9.97427,10.1817,-2.39963866245033,-0.027014567749848718,Nucleus
ENSMUSG00000001665,GSTT3,7.637133333333334,4.01863,3.78602,0.8517261353189411,0.06846716121683855,Cytoplasm
ENSMUSG00000001666,DDT,27.670713333333335,38.5012,35.7534,-0.3582999180232098,0.10401876373210878,Cytoplasm
ENSMUSG00000001674,DDX18,142.588,12.0672,11.8616,3.4807931525409357,0.02287991093385032,Unannotated
ENSMUSG00000001687,UBL3,64.67613333333334,34.3611,33.1588,0.9431118973754073,0.049905860335756336,Unannotated
ENSMUSG00000001700,GRAMD3,3.555725666666667,5.77066,5.86777,-0.592160850117841,-0.020545250903025843,Unannotated
ENSMUSG00000001707,EEF1E1,17.060136666666665,39.8494,42.2182,-1.2588301762879255,-0.08132409838962315,Nucleus
ENSMUSG00000001729,AKT1,106.22086666666667,73.4197,66.8702,0.6597355319904554,0.13290631022997507,Nucleus
ENSMUSG00000001750,TCIRG1,6.882556666666666,4.69723,3.50831,0.8060769149059823,0.3376739283129232,Unannotated
ENSMUSG00000001751,NAGLU,2.4930933333333334,9.65384,9.62606,-1.6050296678215832,0.0037667555771580042,Unannotated
ENSMUSG00000001755,COASY,20.683493333333335,15.4552,14.269,0.5059916217472827,0.10793798139668151,Unannotated
ENSMUSG00000001761,SMO,16.032956666666667,31.7538,27.6388,-0.7496421561715547,0.1936912503962518,Integral Membrane
ENSMUSG00000001763,TSPAN33,15.893433333333334,6.95205,6.97965,1.0820651896838833,-0.004998640818346496,Cytoplasm
ENSMUSG00000001767,CRNKL1,83.57743333333333,22.2063,22.7205,1.83413835914043,-0.03161790200857494,Nucleus
ENSMUSG00000001768,RIN2,26.410233333333338,11.5257,9.33721,1.4068677527433522,0.2770443742203567,Cytoplasm
ENSMUSG00000001774,CHORDC1,2.4177543333333333,22.5765,21.2679,-2.703844903947075,0.082384052417842,Unannotated
ENSMUSG00000001785,PWP1,35.1492,34.9816,34.1321,0.04117390460185052,0.03446952522440748,Nucleus
ENSMUSG00000001786,FBXO7,29.96966666666667,18.5316,21.3236,0.4722861539000275,-0.19275956362652535,Nucleus
ENSMUSG00000001794,CAPNS1,27.994199999999996,142.89,143.341,-2.3156449174707014,-0.004514823141510232,Unannotated
ENSMUSG00000001802,LRP3,15.403917,2.03789,1.75286,2.575037202171786,0.14213838993577468,Unannotated
ENSMUSG00000001827,FOLR1,6.132633333333334,29.9837,25.2714,-1.8809863674986205,0.23801635405741442,Nucleus
ENSMUSG00000001829,CLPB,208.61533333333333,15.4918,15.0117,3.7105458582446933,0.04262238021160532,Cytoplasm
ENSMUSG00000001844,ZDHHC4,17.230633333333333,20.9646,21.6471,-0.3129616409611789,-0.044146095948889956,Integral Membrane
ENSMUSG00000001847,RAC1,19.785060666666666,97.9386,87.8227,-2.095381467635232,0.1556050587432452,Nucleus
ENSMUSG00000001855,NUP214,134.34933333333333,11.6174,11.5474,3.431227428242562,0.008026204327876558,Unannotated
