GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0001968,28,-0.3684648298484435,0.13099315040442258,0.03383506455637226,4.129458776466074e-4,fibronectin binding,MF,0.13358005255492633,0.012455923979706672,0.012455923979706672,1.9046240509934567
GO:0017154,12,0.1108899989318481,0.16770347229214957,0.9742003711948952,4.288469681520389e-4,semaphorin receptor activity,MF,0.9828343478967702,0.012455923979706672,0.012455923979706672,1.9046240509934567
GO:1990837,325,0.19583283460935183,0.051081362476039074,0.7242887151405781,4.682491242525051e-4,sequence-specific double-stranded DNA binding,MF,0.8497973989706696,0.012792566074578439,0.012792566074578439,1.893042331185964
GO:0004175,70,-0.3953339077866896,0.0477619336412284,0.001451772306098098,0.28469045763249806,endopeptidase activity,MF,0.013240685398656344,0.6775037719965025,0.013240685398656344,1.878089533238466
GO:0035255,43,1.068241332052238,0.037670393915444356,0.0014539552048304916,0.724948333212297,ionotropic glutamate receptor binding,MF,0.013240685398656344,0.9153930156494338,0.013240685398656344,1.878089533238466
GO:0019901,452,0.4996378520948931,0.04328212394037112,0.0015291752673141069,0.0030456897995486563,protein kinase binding,MF,0.01359800693784803,0.04333762777274442,0.01359800693784803,1.8665247415801791
GO:0019894,40,1.0559031813449455,0.03951495755635165,0.001533011031060466,0.42563555201709374,kinesin binding,MF,0.01359800693784803,0.7678774353141742,0.01359800693784803,1.8665247415801791
GO:0050839,55,-0.10952933436963169,0.08994567639204226,0.130644882399106,5.448069616126476e-4,cell adhesion molecule binding,MF,0.31601410626983706,0.014030283025471161,0.014030283025471161,1.8529335680906287
GO:0019838,40,-0.2984455824058348,0.12321689234950672,0.02358357887790118,5.546378355603533e-4,growth factor binding,MF,0.10520465343515002,0.014030283025471161,0.014030283025471161,1.8529335680906287
GO:0005267,39,-0.4566310572777475,0.1331463100902913,0.0016413830847960568,0.0010442752328389826,potassium channel activity,MF,0.014372623678406499,0.021879679033351782,0.014372623678406499,1.8424639455020697
GO:0008236,60,-0.3989678217268497,-0.022760992278057012,0.001714734557744398,0.13624179596518401,serine-type peptidase activity,MF,0.014639546286742798,0.4846518054386494,0.014639546286742798,1.8344723828553169
GO:0043565,328,0.3147896233898183,0.048432833211919324,0.4759591917778883,6.536977928564155e-4,sequence-specific DNA binding,MF,0.6826845271282302,0.01554422998162437,0.01554422998162437,1.8084307868413978
GO:0008013,92,0.432353709720688,0.08102960984993614,0.2347360025057437,6.600039084437873e-4,beta-catenin binding,MF,0.44288588318072636,0.01554422998162437,0.01554422998162437,1.8084307868413978
GO:0005044,15,-1.1619505737536209,0.00736624452867127,0.0018737474656952404,0.6075257202903506,scavenger receptor activity,MF,0.01579962369222036,0.8771901285841123,0.01579962369222036,1.8013532567378818
GO:0043295,17,-1.4166077470522052,-0.021642428599971633,0.0020162719507961528,0.1753485892168021,glutathione binding,MF,0.016794070029192348,0.544377665613981,0.016794070029192348,1.774844040192209
GO:0043138,13,1.7040194380222138,-0.05784553713605055,0.0022182438509444832,0.023024584967208155,3'-5' DNA helicase activity,MF,0.018253741568615443,0.16729565460216136,0.018253741568615443,1.738648102382558
