GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0006397,346,0.8517481624761603,0.016658734407985976,1.0308686198981224e-11,0.13308185265485462,mRNA processing,ALL,1.093023933744921e-9,0.40795925069791744,1.093023933744921e-9,8.961370328279438
GO:0005581,55,-1.3042469749454375,0.13409546243279552,5.911415773029608e-11,5.043110985951329e-6,collagen trimer,ALL,6.088758246220497e-9,3.189546509535885e-4,6.088758246220497e-9,8.215471269239409
GO:0006364,149,1.3041444090100323,-0.018645479362071036,6.388040031875188e-11,0.04587608338668365,rRNA processing,ALL,6.396912309697236e-9,0.22782560578160782,6.396912309697236e-9,8.194029602647396
GO:0009897,204,-0.48290075244975034,0.05821550473864638,1.1742013317570548e-10,0.003042043045665126,external side of plasma membrane,ALL,1.11394626341689e-8,0.04454690513154713,1.11394626341689e-8,7.953135758950809
GO:0005604,88,-0.9446504099348869,0.13850058468831747,2.1866556089637127e-9,1.861857888925253e-11,basement membrane,ALL,1.642269472982122e-7,1.1186662815959229e-8,1.1186662815959229e-8,7.951299452057155
GO:0000795,38,0.168549095899213,-0.24507384094585005,0.8862049937321111,3.429170377767303e-11,synaptonemal complex,ALL,0.96065651547898,1.766022744550161e-8,1.766022744550161e-8,7.75300370745776
GO:0000785,427,0.7227224849823244,0.011080106836603208,9.309750428560007e-10,0.38253630196920313,chromatin,ALL,7.990869117847338e-8,0.6803371330039355,7.990869117847338e-8,7.097405982568631
GO:0022627,33,2.892422283446668,-0.15494878208232968,9.154713777758399e-10,0.014504291861927412,cytosolic small ribosomal subunit,ALL,7.990869117847338e-8,0.11619549369388515,7.990869117847338e-8,7.097405982568631
GO:0016887,334,0.8182741188545437,0.008139388021178428,1.0005985910684346e-9,0.014802078929634031,ATP hydrolysis activity,ALL,8.388739350701644e-8,0.11702082136256728,8.388739350701644e-8,7.076303299501468
GO:0003729,227,0.9356255398331887,0.027155333578905743,1.2346259268473868e-9,0.6543266826375922,mRNA binding,ALL,1.0115514696101885e-7,0.8531094722996455,1.0115514696101885e-7,6.995012014624268
GO:0006260,109,1.192333549923687,-0.019862742548577277,1.4187101892825147e-9,0.007745235594344164,DNA replication,ALL,1.1118370070355358e-7,0.0805190378785445,1.1118370070355358e-7,6.953958874744439
GO:0004386,122,1.171451328344062,-0.017962596181937008,1.4117769713348042e-9,0.002762699904959567,helicase activity,ALL,1.1118370070355358e-7,0.042262426625042995,1.1118370070355358e-7,6.953958874744439
GO:0098794,341,1.0057208654229888,0.008398579051097973,1.633891020088434e-9,0.9454547505185031,postsynapse,ALL,1.2532291760465543e-7,0.9817310750080233,1.2532291760465543e-7,6.901969502995147
GO:0008380,268,0.8520389917192649,0.022044931057102653,2.464892917321013e-9,0.5104271754333536,RNA splicing,ALL,1.813456932029031e-7,0.765076388441346,1.813456932029031e-7,6.74149275406438
GO:0098609,135,-0.27303053168086044,0.10307629977890893,2.1436812571902164e-4,8.072657750443797e-10,cell-cell adhesion,ALL,0.005221601981196439,2.4251609325291577e-7,2.4251609325291577e-7,6.6152594365296284
GO:0106310,294,0.8582644352263563,0.02120524268001676,3.5922327826682043e-9,0.8088449909635995,protein serine kinase activity,ALL,2.589999836303775e-7,0.9243736384703433,2.589999836303775e-7,6.58670026336754
GO:0007155,332,-0.16308626511385943,0.07554241018007488,3.71090939966175e-6,1.1783808670808287e-9,cell adhesion,ALL,1.6117865525036877e-4,3.2677407890972215e-7,3.2677407890972215e-7,6.485752400832867
GO:0004674,336,0.8019068837372116,0.02137509155569085,7.536905848527222e-9,0.7938705777728265,protein serine/threonine kinase activity,ALL,5.327557957635419e-7,0.9178651163794226,5.327557957635419e-7,6.273471816969118
GO:0007186,173,-0.3836093568635552,0.04346141693825566,8.519107521945563e-9,0.02758793735996427,G protein-coupled receptor signaling pathway,ALL,5.906035118579569e-7,0.16828421149490272,5.906035118579569e-7,6.228703974953064
GO:0001649,74,-0.2150581551832358,0.14444635662871153,0.029141543928445087,4.73283685744921e-9,osteoblast differentiation,ALL,0.15832250663765055,1.066367304444025e-6,1.066367304444025e-6,5.972093179157985
GO:0007286,99,0.18593252538396707,-0.09954221205696372,0.3338235961459366,5.766354567289957e-9,spermatid development,ALL,0.6036362400965978,1.2228063655929587e-6,1.2228063655929587e-6,5.912642309122674
GO:0000398,137,1.0542631974655867,0.01765635677603911,2.3793859786580265e-8,0.4666206559982212,"mRNA splicing, via spliceosome",ALL,1.6184314062381484e-6,0.737372492289015,1.6184314062381484e-6,5.790905702516302
GO:0008168,141,1.0553544831838375,0.02796445364276388,3.288484755785587e-8,0.9464050501252076,methyltransferase activity,ALL,2.195368063816119e-6,0.9817310750080233,2.195368063816119e-6,5.658492657798198
GO:0030020,32,-1.3574097526121414,0.18047260933062256,4.471037472729611e-8,5.0629783740831716e-8,extracellular matrix structural constituent conferring tensile strength,ALL,2.9305618343982272e-6,7.605015432737431e-6,2.9305618343982272e-6,5.533049110639766
GO:0007131,25,0.7521250344088156,-0.2733047570932749,0.16374112883238565,1.7886226579879032e-8,reciprocal meiotic recombination,ALL,0.41530782771003527,3.3936761484454687e-6,3.3936761484454687e-6,5.469329603872704
GO:0050840,25,-2.014205876400265,0.1669948636367272,5.451621255126059e-8,3.55486670807727e-4,extracellular matrix binding,ALL,3.5094811829874004e-6,0.010334914905337547,3.5094811829874004e-6,5.454757081830382
GO:0006310,82,1.2807454963520224,-0.015556608968128445,5.969532191280726e-8,0.018180373489374846,DNA recombination,ALL,3.775467289397722e-6,0.13134317921682628,3.775467289397722e-6,5.423029288101719
GO:0005681,167,0.9632554615069927,0.015166614546588561,8.185293899418704e-8,0.2606229949576806,spliceosomal complex,ALL,5.087583535759384e-6,0.5674870652274432,5.087583535759384e-6,5.293488446794439
GO:0051301,354,0.7451059126658875,-0.0015385258222907776,8.360832250025314e-8,0.014647206336757744,cell division,ALL,5.108610213786653e-6,0.11634200843586487,5.108610213786653e-6,5.291697232659195
GO:0030198,108,-0.6022105479266514,0.09988376207932236,8.960006172757837e-8,1.8871650830213346e-6,extracellular matrix organization,ALL,5.383470375465334e-6,1.4789630704982413e-4,5.383470375465334e-6,5.26893767247034
GO:0001568,70,-0.13876415451591265,0.14215441851933402,0.0335300360047182,3.43024714760995e-8,blood vessel development,ALL,0.1741278489158865,5.8885909367304134e-6,5.8885909367304134e-6,5.229988613805843
GO:0005912,137,0.2896182636140904,0.09741012645264285,0.8768714655835053,3.8060783337524716e-8,adherens junction,ALL,0.9602435095469432,6.236778360535301e-6,6.236778360535301e-6,5.2050396894115645
GO:1990918,12,0.008522525506590817,-0.4766478851366329,0.7188767471265392,4.8384205940623114e-8,double-strand break repair involved in meiotic recombination,ALL,0.8779055916430062,7.583698365910709e-6,7.583698365910709e-6,5.120118948959238
GO:0005201,70,-0.696908278581213,0.12093510122431785,1.2897316448961777e-5,5.630472044915339e-8,extracellular matrix structural constituent,ALL,4.6964470503542627e-4,8.119140688767918e-6,8.119140688767918e-6,5.090489933058657
GO:0032259,140,1.026752964468818,0.026704543771765118,1.4615078209834918e-7,0.8604692436937702,methylation,ALL,8.427025486420604e-6,0.9474623162846797,8.427025486420604e-6,5.074325692610729
GO:0042274,69,1.517844273120391,-0.0845689642081929,1.4726840655880668e-7,6.887158882728299e-4,ribosomal small subunit biogenesis,ALL,8.427025486420604e-6,0.016122212839113973,8.427025486420604e-6,5.074325692610729
GO:0042393,140,0.964558457932735,0.016346599646811604,2.0560095491363275e-7,0.4862031680332238,histone binding,ALL,1.1581116288494469e-5,0.7480376953371436,1.1581116288494469e-5,4.936249577519801
GO:0032040,68,1.4769603497021515,-0.0820202848462194,4.966041727114234e-7,0.002136168389417523,small-subunit processome,ALL,2.75424314249951e-5,0.035652254832639674,2.75424314249951e-5,4.55999772319864
GO:0004672,410,0.7141163900287332,0.03087839366797436,5.087075465529688e-7,0.36981843877073683,protein kinase activity,ALL,2.77862228079311e-5,0.6706214646722868,2.77862228079311e-5,4.55617048615406
GO:0007140,33,0.8395717278801753,-0.21306849304767894,0.038108376215421194,2.4039357502546657e-7,male meiotic nuclear division,ALL,0.1887051385980549,2.9883408205751965e-5,2.9883408205751965e-5,4.524569872701967
GO:0005925,167,0.24048771212432005,0.08227939159332245,0.8526581980715929,2.829463582496716e-7,focal adhesion,ALL,0.9490067317221651,3.29039232738731e-5,3.29039232738731e-5,4.482752316195587
GO:0071526,37,-0.01451579645105829,0.14552040579792483,0.6312977252603874,3.5686782168897176e-7,semaphorin-plexin signaling pathway,ALL,0.8200237643109011,3.8985105975416465e-5,3.8985105975416465e-5,4.409101280874471
GO:0051726,207,0.8160628556647305,0.011499123427842328,8.661790038069812e-7,0.4018446994147478,regulation of cell cycle,ALL,4.525471461919083e-5,0.6924793890281008,4.525471461919083e-5,4.344336169465639
GO:0016607,379,0.6935882873564037,0.026853117572594513,1.0573677191727125e-6,0.6302051736175367,nuclear speck,ALL,5.445443753739469e-5,0.8364836711676067,5.445443753739469e-5,4.263966723447653
GO:0016491,435,-0.1441565845365173,0.054511292821684626,1.2784897911711617e-6,0.007809441557532074,oxidoreductase activity,ALL,6.491486897425405e-5,0.08089953107730782,6.491486897425405e-5,4.18765581515871
GO:0007141,27,0.07323454859472076,-0.2612771593960498,0.595592559671869,7.300618614337686e-7,male meiosis I,ALL,0.7959102281535073,7.310758362413154e-5,7.310758362413154e-5,4.1360375703022685
GO:0042742,88,-0.6406308516342166,-0.046004203121963336,1.6542789113415407e-6,0.4579040265734706,defense response to bacterium,ALL,8.169418459433226e-5,0.7328488984618685,8.169418459433226e-5,4.087808857647289
GO:0031267,266,0.7502617607106334,0.03238551274667248,1.7415963787676738e-6,0.38186755336930744,small GTPase binding,ALL,8.484398574942519e-5,0.6798185332821498,8.484398574942519e-5,4.071378937652856
GO:0070161,306,0.2803254879509839,0.06497688817841944,0.8841612123910509,9.258451316068271e-7,anchoring junction,ALL,0.96065651547898,8.783346577480556e-5,8.783346577480556e-5,4.056339980310863
GO:0098793,272,0.9564293501669214,0.003666798449248328,1.8658810462568169e-6,0.04449392117874618,presynapse,ALL,8.968668229007768e-5,0.2235273926885092,8.968668229007768e-5,4.047272041207109
GO:0004930,81,-0.5017535090647393,0.05912255188203334,1.9923068776455516e-6,0.049733418315092745,G protein-coupled receptor activity,ALL,9.422124496413875e-5,0.23684144389155792,9.422124496413875e-5,4.025851161640095
GO:0008201,94,-0.5982859943628807,0.10541068047659406,2.012492610884517e-6,2.480132589453024e-6,heparin binding,ALL,9.422124496413875e-5,1.7881755969956302e-4,9.422124496413875e-5,4.025851161640095
GO:0004812,40,1.5466258760438638,0.021147150351359112,2.0594447475537786e-6,0.4407079763026644,aminoacyl-tRNA ligase activity,ALL,9.518331172988938e-5,0.7200024715081182,9.518331172988938e-5,4.021439188789254
GO:0005518,51,-1.101540446303942,0.05533493168023635,2.114741594468072e-6,0.006813891799922669,collagen binding,ALL,9.650181579819492e-5,0.0742117218692484,9.650181579819492e-5,4.015464514804217
GO:0004602,21,-1.8772982770675493,-0.01457583900402153,2.5128741538056938e-6,0.15259334225865923,glutathione peroxidase activity,ALL,1.1323639155586908e-4,0.4372806032134074,1.1323639155586908e-4,3.9460139785187276
GO:0050919,33,-0.08246832816451583,0.14719862003741208,0.36347007108980145,1.3808354435816797e-6,negative chemotaxis,ALL,0.6312216066821879,1.2444779435279887e-4,1.2444779435279887e-4,3.9050127961939745
GO:0010628,379,0.10357135426012054,0.05953551557109426,0.18877582360950612,1.6784134072221335e-6,positive regulation of gene expression,ALL,0.448311491510059,1.3687306846003837e-4,1.3687306846003837e-4,3.8636819964957394
GO:0030199,46,-0.49863000683509906,0.15101198073828676,0.004852555936744556,1.6185813351016545e-6,collagen fibril organization,ALL,0.05012453911737571,1.3687306846003837e-4,1.3687306846003837e-4,3.8636819964957394
GO:0007130,21,0.46991288886886867,-0.29941932727402704,0.4675090765062667,1.695738425510832e-6,synaptonemal complex assembly,ALL,0.7129315654843873,1.3687306846003837e-4,1.3687306846003837e-4,3.8636819964957394
GO:0048477,45,0.4379636776622873,-0.18597216611409617,0.48354441081781446,1.708540382996318e-6,oogenesis,ALL,0.7228710403815953,1.3687306846003837e-4,1.3687306846003837e-4,3.8636819964957394
GO:0007193,36,-1.0165844659675938,0.03662340339264109,3.384398396450534e-6,0.8251550156279042,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,ALL,1.50626619990175e-4,0.9317700943435303,1.50626619990175e-4,3.8220982692162573
GO:0016616,46,-1.0951125393562111,0.019509930603002334,3.4980782025343583e-6,0.9069151421314904,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",ALL,1.5378746244068732e-4,0.9641984334952322,1.5378746244068732e-4,3.813079069051962
GO:0003700,394,0.3211116920545812,0.0576418764851372,0.61334672045329,2.3956087260596096e-6,DNA-binding transcription factor activity,ALL,0.8069969201411031,1.7783439034666052e-4,1.7783439034666052e-4,3.74998424958884
GO:0016525,68,-0.477693244150887,0.11565748070662929,0.0017771069115726705,2.417166470731308e-6,negative regulation of angiogenesis,ALL,0.025322017455412953,1.7783439034666052e-4,1.7783439034666052e-4,3.74998424958884
GO:0000781,117,0.9452825655174556,-0.03577727546206676,4.244155625411593e-6,0.008142926995436488,"chromosome, telomeric region",ALL,1.8214501225724753e-4,0.08315935359362192,1.8214501225724753e-4,3.739582716702123
GO:0006418,33,1.6427983171806038,0.012047059365627649,4.402240062147565e-6,0.243398323773375,tRNA aminoacylation for protein translation,ALL,1.8670676969461143e-4,0.5503290974634876,1.8670676969461143e-4,3.728839934928733
GO:0031047,53,1.249491522821596,0.04402257450503363,4.7030629778525715e-6,0.9229786819490586,regulatory ncRNA-mediated gene silencing,ALL,1.951769242396852e-4,0.9728857193000787,1.951769242396852e-4,3.7095715302542565
GO:0000792,57,1.2333646630769064,0.019425935000497073,4.710233677906411e-6,0.6353893355809638,heterochromatin,ALL,1.951769242396852e-4,0.840813468420614,1.951769242396852e-4,3.7095715302542565
GO:0010811,34,-1.054562854173041,0.15828576364894775,4.8485328540414955e-6,5.617660605154968e-6,positive regulation of cell-substrate adhesion,ALL,1.986245561229499e-4,3.4916666347558034e-4,1.986245561229499e-4,3.7019670603248733
GO:0001503,83,-0.22455555496853583,0.11796409539260701,0.004667761678291036,2.8343383937026803e-6,ossification,ALL,0.04891651409953251,2.0034882175094435e-4,2.0034882175094435e-4,3.6982132073044927
GO:0030018,112,0.026849666642409332,0.08383410611882453,0.292804578751222,3.044193809555427e-6,Z disc,ALL,0.5678367557759164,2.110445900662945e-4,2.110445900662945e-4,3.675625776105968
GO:0001725,84,0.1931534716894907,0.11273302613196134,0.7621072210064341,3.167327493125928e-6,stress fiber,ALL,0.905834662620572,2.1543803042865982e-4,2.1543803042865982e-4,3.6666776299728676
GO:0045121,164,-0.39249663453026795,0.04365248172908773,5.348970882408889e-6,0.0064836358735221224,membrane raft,ALL,2.1666337113577578e-4,0.07169787522713882,2.1666337113577578e-4,3.6642145038080325
GO:0031514,114,0.06184883825525821,-0.0562968146471592,0.22370631601866692,3.5779685153869684e-6,motile cilium,ALL,0.4889463722207851,2.3886252774018554e-4,2.3886252774018554e-4,3.6218519761275205
GO:0000794,46,0.5762523238419719,-0.14696574436800036,0.09534568927611317,3.936474101087907e-6,condensed nuclear chromosome,ALL,0.3153405594865945,2.535325627186194e-4,2.535325627186194e-4,3.595966253684435
GO:0000800,17,0.9084352320327324,-0.30949318871671644,0.08261732388259747,3.938369906308651e-6,lateral element,ALL,0.2905711732651355,2.535325627186194e-4,2.535325627186194e-4,3.595966253684435
GO:0071013,88,1.0506048451137064,0.022714928903972243,6.3673664785301824e-6,0.8493200947203032,catalytic step 2 spliceosome,ALL,2.5504840172334785e-4,0.9415125896269043,2.5504840172334785e-4,3.5933773936576148
GO:0006954,218,-0.19938002563230806,0.05615339713733781,6.47812657043391e-6,0.001358578480624081,inflammatory response,ALL,2.566334756748818e-4,0.025376556594040475,2.566334756748818e-4,3.5906866942095763
GO:0042254,110,1.0383530108499435,-0.018115373877077155,6.731406350726976e-6,0.19932111029274113,ribosome biogenesis,ALL,2.6376869450402986e-4,0.5017825437188072,2.6376869450402986e-4,3.5787767501502787
GO:0006417,141,0.9170567253929895,0.023190743966009085,8.516292260121478e-6,0.8817312221923088,regulation of translation,ALL,3.3012079137352616e-4,0.9548299700255783,3.3012079137352616e-4,3.4813271224602333
GO:0008307,13,-0.5787159377331065,0.22803895985785977,0.12691112829523238,5.81964762986931e-6,structural constituent of muscle,ALL,0.365135369117568,3.4966382842798106e-4,3.4966382842798106e-4,3.4563492917017067
GO:0008033,95,1.0468169740554607,0.030291416134892644,9.282782158120483e-6,0.9183768443128858,tRNA processing,ALL,3.5600457106408875e-4,0.9703248897268327,3.5600457106408875e-4,3.4485444256923907
GO:0098552,73,-0.7161657530000901,-0.04508059259684256,1.1317745345252117e-5,0.14519127272271337,side of membrane,ALL,4.2500491635035295e-4,0.427655635201924,4.2500491635035295e-4,3.3716060461109123
GO:0008584,91,-0.7534695431014817,0.038813709281555565,1.2430119645848792e-5,0.5264024890452718,male gonad development,ALL,4.5725082982943767e-4,0.77604008963206506,4.5725082982943767e-4,3.3398454976831067
GO:0006955,118,-0.3691245956637996,0.04025484235726748,1.2369129891481043e-5,0.13841160446373507,immune response,ALL,4.5725082982943767e-4,0.41685366256621964,4.5725082982943767e-4,3.3398454976831067
GO:0005125,63,-0.6460483065067341,0.10038327264335993,1.3417002525747353e-5,0.015269202728467777,cytokine activity,ALL,4.83682941053192e-4,0.11992478395670225,4.83682941053192e-4,3.3154392294135104
GO:0030336,112,-0.03707723505009551,0.10431453453619653,0.06777518564710243,8.207616440051222e-6,negative regulation of cell migration,ALL,0.26107067576143717,4.8505667649810914e-4,4.8505667649810914e-4,3.314207513248671
GO:0006468,108,1.0464676627616114,0.022960380062294942,1.3600488158141497e-5,0.8805098569550094,protein phosphorylation,ALL,4.8544316643663466e-4,0.9543710265552642,4.8544316643663466e-4,3.3138616080788594
GO:0005509,381,-0.1476320064598018,0.05559457909198267,1.3964333700105568e-5,4.5254655800297114e-5,calcium ion binding,ALL,4.935433626360841e-4,0.0018970120251171057,4.935433626360841e-4,3.306674684278533
GO:0006302,73,1.0599444806428524,-0.03963457173544288,1.4128985340688488e-5,0.006884614812648654,double-strand break repair,ALL,4.945144869240971e-4,0.07453164083963483,4.945144869240971e-4,3.305820981116271
GO:0045669,62,0.2847076311470181,0.11817654979373317,0.9675957822526353,8.9693847490682e-6,positive regulation of osteoblast differentiation,ALL,0.9903982950087309,5.215263229095301e-4,5.215263229095301e-4,3.282723766612615
GO:0001525,213,-0.017993088673261878,0.07796382369036649,0.006039614206245071,9.947337862122878e-6,angiogenesis,ALL,0.058216067415811444,5.603148905148903e-4,5.603148905148903e-4,3.251567835889527
GO:0001227,199,0.24606772687645434,0.06953832915343489,0.7368356842973796,1.0972478079775127e-5,"DNA-binding transcription repressor activity, RNA polymerase II-specific",ALL,0.8902820132583331,6.085505150398359e-4,6.085505150398359e-4,3.2157033656796212
GO:0005743,449,0.28617955152838687,9.82776320621972e-4,0.711464903189154,1.1240121617703595e-5,mitochondrial inner membrane,ALL,0.8729853560234515,6.1394906714881e-4,6.1394906714881e-4,3.211867656177593
GO:0005815,87,1.0546319869764844,0.022555508767034067,1.808444990024312e-5,0.6977455139863864,microtubule organizing center,ALL,6.26869633561312e-4,0.8770326430516315,6.26869633561312e-4,3.2028227674814658
GO:0000209,131,0.873898421223664,0.02126098496308849,1.8748139568115993e-5,0.8964964471925784,protein polyubiquitination,ALL,6.417152348347449e-4,0.9601514236866443,6.417152348347449e-4,3.192657650086833
GO:0001774,19,-1.4234716216407242,0.08422232806487061,1.8868741995140903e-5,0.30552468468681376,microglial cell activation,ALL,6.417152348347449e-4,0.6163494618332197,6.417152348347449e-4,3.192657650086833
GO:0038023,103,-0.25037661512922676,0.08751971779768838,0.0016699562017683973,1.2584116382857172e-5,signaling receptor activity,ALL,0.024672918472848658,6.671432288264721e-4,6.671432288264721e-4,3.1757809174908243
GO:0001658,40,-0.48519725689466653,0.13488536649854393,0.0061030046235247505,1.3453734886306422e-5,branching involved in ureteric bud morphogenesis,ALL,0.0583589699411319,7.029089023932558e-4,7.029089023932558e-4,3.153100956276797
GO:0003697,102,0.9238996462905019,-0.002502297368180383,2.1158413000733483e-5,0.33445386514847125,single-stranded DNA binding,ALL,7.12860550164899e-4,0.6422083687350455,7.12860550164899e-4,3.1469954185592153
GO:0070374,129,-0.020005075560569185,0.09633438883513419,0.0811559292964965,1.4277022248104122e-5,positive regulation of ERK1 and ERK2 cascade,ALL,0.2875333997056091,7.249107775269769e-4,7.249107775269769e-4,3.139715443376886
GO:0006346,21,1.783655506347866,-0.035387749605758856,2.1731413444926257e-5,0.1267281853434621,DNA methylation-dependent constitutive heterochromatin formation,ALL,7.253865321199921e-4,0.399344450558924,7.253865321199921e-4,3.139430512003817
GO:0004364,26,-1.5422072535526092,-0.030561023485709972,2.24726979062362e-5,0.037019478375781,glutathione transferase activity,ALL,7.432484032291881e-4,0.19748243110749744,7.432484032291881e-4,3.12886601514623
GO:0003724,71,1.085767099039655,-0.016180324286718683,2.625089753949887e-5,0.01847479333888528,RNA helicase activity,ALL,8.603135057263039e-4,0.13267256969458455,8.603135057263039e-4,3.0653432592260264
GO:0007399,339,0.3832221971076511,0.05423025315895564,0.28855462488248135,1.840130544790088e-5,nervous system development,ALL,0.562291579838565,9.087220019134614e-4,9.087220019134614e-4,3.041568956712607
GO:0019003,68,-0.5239711924535394,0.03288624650589975,2.8606689602994154e-5,0.8271044094580061,GDP binding,ALL,9.267359425804871e-4,0.9319878122737241,9.267359425804871e-4,3.033043992949898
GO:1990948,13,3.1917156356934266,-0.04489692869525651,2.879179627434523e-5,0.08045088679553047,ubiquitin ligase inhibitor activity,ALL,9.267359425804871e-4,0.3125274212261717,9.267359425804871e-4,3.033043992949898
GO:0016477,232,0.19399119266994053,0.06534277883320473,0.3067374655518302,1.921772953581291e-5,cell migration,ALL,0.5796127809700137,9.362150672514262e-4,9.362150672514262e-4,3.0286243737068723
GO:0034220,150,-0.2752388090384832,0.04617527644185962,3.0291593929930534e-5,0.061806381439812305,monoatomic ion transmembrane transport,ALL,9.663822665256599e-4,0.26970945709774374,9.663822665256599e-4,3.014851048115238
GO:0010494,90,0.9785177996175787,0.04490989161381457,3.067559866991074e-5,0.40164684492687686,cytoplasmic stress granule,ALL,9.700485368862124e-4,0.6924793890281008,9.700485368862124e-4,3.01320653503841
GO:0051145,15,-0.6630365981975852,0.20735350133375768,0.05957567094530459,2.0420524856690066e-5,smooth muscle cell differentiation,ALL,0.24438045509653017,9.815465614449025e-4,9.815465614449025e-4,3.008089094027333
GO:0004303,11,-2.224839513902067,0.1591803303609335,3.373380425526986e-5,0.029136372910900005,estradiol 17-beta-dehydrogenase [NAD(P)+] activity,ALL,0.0010574814290456335,0.174190090122379,0.0010574814290456335,2.975727250746134
