GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0006346,23,-0.6952934203610919,-0.698757475351822,0.43763584011901047,1.2496044409983112e-5,DNA methylation-dependent constitutive heterochromatin formation,ALL,0.6990044062338956,1.7172448721872947e-4,1.7172448721872947e-4,3.7651677717831413
GO:0042626,21,0.1821270534836564,0.40315618653446056,0.00789751462152323,1.289330867268446e-5,ATPase-coupled transmembrane transporter activity,ALL,0.06670879371797282,1.7650494976054245e-4,1.7650494976054245e-4,3.7532431111059124
GO:0001968,20,0.6442786231162595,0.3482726103477284,3.5241169058141046e-6,5.4951192206177585e-5,fibronectin binding,ALL,1.8793536872348948e-4,6.374695121840017e-4,1.8793536872348948e-4,3.725991479633565
GO:0045727,76,-0.6533356211665355,-0.4651572171150182,0.6095767006519383,1.4322392844052559e-5,positive regulation of translation,ALL,0.8145727897867914,1.953202657702282e-4,1.953202657702282e-4,3.7092526934475853
GO:0005125,57,-0.3208073368031622,0.18051746682595457,0.14271186664639413,1.4969553322101594e-5,cytokine activity,ALL,0.38600264915031507,2.033696350565361e-4,2.033696350565361e-4,3.6917138907044977
GO:0005102,232,-0.17915635153919857,-0.043275545471542325,3.919301121726323e-6,9.50742154100275e-4,signaling receptor binding,ALL,2.0593621923423755e-4,0.006373011698064506,2.0593621923423755e-4,3.6862672646969816
GO:0070182,21,-1.3507784706760106,-0.6965453272750275,0.0031734695984569606,1.5418241277902928e-5,DNA polymerase binding,ALL,0.034050471096957115,2.086718791134362e-4,2.086718791134362e-4,3.6805360730654826
GO:0007166,115,-0.15412498391770982,0.0817784957989416,4.844433309386155e-4,1.561284314669025e-5,cell surface receptor signaling pathway,ALL,0.008402504958464433,2.1020508825424442e-4,2.1020508825424442e-4,3.6773567755865813
GO:2000819,26,-0.7672716747247645,-0.6775420165220806,0.18336525444417415,1.564918932987098e-5,regulation of nucleotide-excision repair,ALL,0.44127390524730936,2.1020508825424442e-4,2.1020508825424442e-4,3.6773567755865813
GO:0030198,88,-0.08099539350062987,0.10434498248449484,7.496069158779142e-5,1.598004710914116e-5,extracellular matrix organization,ALL,0.0020924574300248337,2.1304741910806478e-4,2.1304741910806478e-4,3.6715237225473816
GO:0050919,35,0.13483118178812342,0.2376370828932699,3.5248975757387954e-4,1.621310246593581e-5,negative chemotaxis,ALL,0.006772365753919887,2.1455338929921722e-4,2.1455338929921722e-4,3.6684646205285536
GO:0016409,21,-0.22310286730112558,0.3623634964427634,0.17836076646823495,1.683335302615645e-5,palmitoyltransferase activity,ALL,0.43589809753146613,2.2112342045020955e-4,2.2112342045020955e-4,3.655365256364676
GO:0140693,38,-0.5384064366317541,-0.5707620994286289,0.9983173234075176,1.7755075027872528e-5,molecular condensate scaffold activity,ALL,0.9992904010990733,2.323768610790789e-4,2.323768610790789e-4,3.6338071189924483
GO:0051017,33,-0.11776056969823982,-0.642376932340247,0.030591855351352736,1.8149234376074072e-5,actin filament bundle assembly,ALL,0.15711204755152586,2.3666866578727247e-4,2.3666866578727247e-4,3.6258592375355976
GO:0006491,18,0.611804294247657,0.42978581520283204,1.7211679330344434e-5,1.8666545860112608e-5,N-glycan processing,ALL,7.234980029096549e-4,2.4252933948429943e-4,2.4252933948429943e-4,3.6152357160085837
GO:0005793,76,0.0706009876946781,0.07395706957700798,6.6870216846019295e-6,1.9071841429543253e-5,endoplasmic reticulum-Golgi intermediate compartment,ALL,3.10295175053022e-4,2.4689742546289147e-4,2.4689742546289147e-4,3.6074834386751524
GO:0004435,11,-0.9296937437396632,-0.9391527166848309,0.2781027323533687,1.9449992165747207e-5,"phosphatidylinositol-4,5-bisphosphate phospholipase C activity",ALL,0.5585503444061756,2.5088383396467426e-4,2.5088383396467426e-4,3.600527322129508
GO:0043505,12,1.7155132121327592,-0.2541837523251328,5.145446645057231e-6,0.7817154121044594,CENP-A containing nucleosome,ALL,2.5184494332588337e-4,0.8793070567090213,2.5184494332588337e-4,3.598866764709834
GO:0002218,26,-0.5692127084904846,-0.6787714186593786,0.8706701353001455,1.9984073841021195e-5,activation of innate immune response,ALL,0.9459242310128664,2.5684566846751345e-4,2.5684566846751345e-4,3.5903277539673617
GO:0070316,23,-0.7191332288954507,-0.6974729012138846,0.313611852557887,2.1081238027574942e-5,regulation of G0 to G1 transition,ALL,0.5916187247648912,2.6997585474023393e-4,2.6997585474023393e-4,3.568675075181681
GO:0006468,108,-0.7248376476018937,-0.3997540511347831,0.11124196687172412,2.2184548712401714e-5,protein phosphorylation,ALL,0.3343892943340761,2.8309068767646905e-4,2.8309068767646905e-4,3.548074416601839
GO:0003727,39,-0.6102602104890356,-0.5886014964330362,0.6967245900144745,2.2658730784939648e-5,single-stranded RNA binding,ALL,0.8640739188204504,2.8811261599497994e-4,2.8811261599497994e-4,3.540437724235928
GO:0005254,31,0.0546927720617854,0.2823284999258115,0.0035585994080139763,2.3939032596820102e-5,chloride channel activity,ALL,0.03706960841059457,3.033126364129015e-4,3.033126364129015e-4,3.518109496019454
GO:0031994,11,0.7152929316283665,0.5376641149678838,0.0016591288040421748,2.405594191543481e-5,insulin-like growth factor I binding,ALL,0.021021514953342875,3.033217877556713e-4,3.033217877556713e-4,3.5180963929791087
GO:0008654,56,-0.04855316602390925,0.12762088282281614,0.0015414111956458887,2.410954036457057e-5,phospholipid biosynthetic process,ALL,0.02002713528015549,3.033217877556713e-4,3.033217877556713e-4,3.5180963929791087
GO:0042910,19,0.09220750705884491,0.42059143587694836,0.008128148769293913,2.5090210379460152e-5,xenobiotic transmembrane transporter activity,ALL,0.06769667960999336,3.1455200591512674e-4,3.1455200591512674e-4,3.5023075409507824
GO:0015012,19,0.6734831216657483,0.27922675056829954,7.122825895479601e-6,1.8535190330713633e-4,heparan sulfate proteoglycan biosynthetic process,ALL,3.181232115568577e-4,0.00172464153780312,3.181232115568577e-4,3.4974046418536924
GO:0006686,11,1.088449875456787,0.4576459610805221,7.0342605982509625e-6,4.991658235587722e-4,sphingomyelin biosynthetic process,ALL,3.181232115568577e-4,0.0037947223139904104,3.181232115568577e-4,3.4974046418536924
GO:0030020,23,-0.17684928370828976,0.40056940074284764,0.10465140647561477,2.6876716581059178e-5,extracellular matrix structural constituent conferring tensile strength,ALL,0.3223443752908376,3.357710081962393e-4,3.357710081962393e-4,3.4739568052913463
GO:0005581,33,-0.1843776101105931,0.2916252905256121,0.06763906861693658,2.9425244904090104e-5,collagen trimer,ALL,0.2546621624534398,3.6505694459136785e-4,3.6505694459136785e-4,3.4376393854261167
GO:0140297,156,-0.6389896102850967,-0.3739775671273914,0.2972550340079562,2.933218870814188e-5,DNA-binding transcription factor binding,ALL,0.5745691908188928,3.6505694459136785e-4,3.6505694459136785e-4,3.4376393854261167
GO:0015175,11,0.36440252524827677,0.6572693409652428,0.004751473897466461,3.0672076785678544e-5,neutral L-amino acid transmembrane transporter activity,ALL,0.04563714041840771,3.792087555544271e-4,3.792087555544271e-4,3.421121643788941
GO:0099560,17,0.5103232680446665,0.3594690454914783,1.852875337713424e-4,3.1981418867204963e-5,synaptic membrane adhesion,ALL,0.004205521667071933,3.9403313659490803e-4,3.9403313659490803e-4,3.404467254227252
GO:0006488,18,0.03749813547421808,0.45072708392147454,0.03606891613074136,3.3005088045042834e-5,dolichol-linked oligosaccharide biosynthetic process,ALL,0.1741543747772147,4.052480398107837e-4,4.052480398107837e-4,3.3922790771615423
GO:0006337,16,-0.8837203412320289,-0.7786319429583655,0.2069623778046113,3.342013006296799e-5,nucleosome disassembly,ALL,0.4719059195251284,4.0893878327049536e-4,4.0893878327049536e-4,3.3883416995174693
GO:0003684,59,-0.8174337604628977,-0.49833988726318756,0.027903188972598997,3.428451661397142e-5,damaged DNA binding,ALL,0.14947240509609627,4.180838834870986e-4,4.180838834870986e-4,3.3787365735343147
GO:0002063,16,0.9942237423704294,0.5631526484852715,2.2521907904940786e-5,3.484581159724666e-5,chondrocyte development,ALL,8.295956386015818e-4,0.00042348328175837525,0.00042348328175837525,3.373163730040241
GO:0140326,16,0.6515013564517645,0.42515345892437667,5.538017043638779e-5,3.522399312555935e-5,ATPase-coupled intramembrane lipid transporter activity,ALL,0.0016489445747434463,4.266282286021137e-4,4.266282286021137e-4,3.369950412082712
GO:0000287,200,-0.6797779388963274,-0.34880522464251706,0.08866213128828453,3.6333019038978435e-5,magnesium ion binding,ALL,0.2947621705368867,4.385739088725336e-4,4.385739088725336e-4,3.357957208430796
GO:0007052,50,-0.7227455318510894,-0.5175113559836242,0.31331113046200754,3.666752387333749e-5,mitotic spindle organization,ALL,0.5916187247648912,4.4112142356712077e-4,4.4112142356712077e-4,3.355441849700517
GO:0032211,20,-1.2109583664640526,-0.7058695537107237,0.0057009940045308054,3.699245247384184e-5,negative regulation of telomere maintenance via telomerase,ALL,0.0519633968831341,4.4353702244643255e-4,4.4353702244643255e-4,3.3530701233562143
GO:0032922,57,-0.6155163798013149,-0.48882945190042426,0.6131944512383992,3.848643874583584e-5,circadian regulation of gene expression,ALL,0.8145727897867914,4.5990650715341627e-4,4.5990650715341627e-4,3.33733044561007
GO:0030414,42,0.07272420926522451,0.19250354837428305,0.002891512110464255,4.000872540664113e-5,peptidase inhibitor activity,ALL,0.03188695299595304,4.749208500927865e-4,4.749208500927865e-4,3.32337876349553
GO:0035060,14,-0.7527150959271922,-0.8154488661748088,0.3596403154828373,3.9937308825867705e-5,brahma complex,ALL,0.6336266505030462,4.749208500927865e-4,4.749208500927865e-4,3.32337876349553
GO:0031966,191,-0.6394405172575951,-0.030767133261607748,0.3575255057324148,4.3607913960072904e-5,mitochondrial membrane,ALL,0.6314575541185953,5.15930717150134e-4,5.15930717150134e-4,3.2874086146123043
GO:1905146,16,-0.19062260511512558,0.45286943543472247,0.23351287899185424,4.571795917021313e-5,lysosomal protein catabolic process,ALL,0.502918334320612,5.39109795759642e-4,5.39109795759642e-4,3.2683227768604604
GO:0000987,61,-0.7323764887630165,-0.4896847471965223,0.22953901226310205,4.635447880009532e-5,cis-regulatory region sequence-specific DNA binding,ALL,0.4979616823412651,5.448176077392782e-4,5.448176077392782e-4,3.263748865081254
GO:0034205,11,0.463048897981002,0.5502796400824245,0.0050289914706745705,4.860157670756676e-5,amyloid-beta formation,ALL,0.047662033222069605,5.691543281535159e-4,5.691543281535159e-4,3.244769957194073
GO:0061459,12,0.441328482533402,0.5292075996153474,0.0035881906955365418,4.874369561012478e-5,L-arginine transmembrane transporter activity,ALL,0.03726227718081449,5.691543281535159e-4,5.691543281535159e-4,3.244769957194073
GO:0004252,61,-0.2614925723305788,0.1598691823874656,0.07978313941525544,5.050892921040922e-5,serine-type endopeptidase activity,ALL,0.279155128139174,5.878449643934597e-4,5.878449643934597e-4,3.2307371977103267
GO:0051726,216,-0.6584929379651636,-0.3328648349773789,0.08059607373355906,5.57721084172868e-5,regulation of cell cycle,ALL,0.280634650940936,6.448988458736756e-4,6.448988458736756e-4,3.1905084002857045
GO:0030331,40,-0.7231477125526546,-0.5455514290180791,0.3146027363709189,5.5996226298237206e-5,nuclear estrogen receptor binding,ALL,0.5916187247648912,6.454016663341985e-4,6.454016663341985e-4,3.1901699176448295
GO:0042813,15,0.5105336474354972,0.517218966223421,9.230858635664492e-4,5.641893039276194e-5,Wnt receptor activity,ALL,0.01352029499982461,6.481827597856541e-4,6.481827597856541e-4,3.188302524413851
GO:0016514,26,-0.7278870432088383,-0.6378854462414233,0.2793995841824555,5.6963685358667195e-5,SWI/SNF complex,ALL,0.5595485423861299,6.52343742905506e-4,6.52343742905506e-4,3.185523498887389
GO:0045171,86,-0.7639196791895938,-0.4202015046835034,0.10166272930111517,5.739837166877751e-5,intercellular bridge,ALL,0.3166878219641539,6.552216676439043e-4,6.552216676439043e-4,3.1836117492473495
GO:0007169,65,0.012870651124500032,0.12288086193937961,6.917841170649559e-4,5.9789496976147355e-5,cell surface receptor protein tyrosine kinase signaling pathway,ALL,0.011034574331576284,6.803435436171163e-4,6.803435436171163e-4,3.16727173226234
GO:0097060,66,-0.22572672806324193,0.06681161882655713,0.015736625096167262,6.002342506124746e-5,synaptic membrane,ALL,0.10662281445575043,6.808371356947212e-4,6.808371356947212e-4,3.1669567640464833
GO:0006672,19,0.16899163752064433,0.3204412494330593,0.01616202592149109,6.0315334109583845e-5,ceramide metabolic process,ALL,0.10848200702850432,6.819831923213388e-4,6.819831923213388e-4,3.166226328528337
GO:0045271,47,-0.7014845390229991,0.12980762946728241,0.5960500606838552,6.253681348470599e-5,respiratory chain complex I,ALL,0.8061400626115393,7.048707715484369e-4,7.048707715484369e-4,3.1518904976863555
GO:0034113,17,0.5312347679412709,0.40754850635203205,3.110460797245018e-4,6.282535911655561e-5,heterotypic cell-cell adhesion,ALL,0.0062436384430092405,7.058962519605447e-4,7.058962519605447e-4,3.151259124035999
GO:1990531,10,1.1163620461341364,0.5245125618978963,1.7660981125573296e-5,1.0760334908497561e-4,phospholipid-translocating ATPase complex,ALL,7.253182248468205e-4,0.0011047895582776376,7.253182248468205e-4,3.1394714100179604
GO:0007178,23,0.6355580438309109,0.2861360873816343,1.8815005678401158e-5,2.6636804238138086e-4,cell surface receptor protein serine/threonine kinase signaling pathway,ALL,7.388730552263245e-4,0.0023156521056658733,7.388730552263245e-4,3.131430170739774
GO:0048255,38,-0.7079221016783896,-0.5519358482707392,0.20534730695725825,6.945414832451181e-5,mRNA stabilization,ALL,0.4700230158605277,7.779300061551119e-4,7.779300061551119e-4,3.109059476671083
GO:0140566,29,-0.6339212608083235,-0.5780521276033054,0.6819127295932248,7.06162726473665e-5,histone reader activity,ALL,0.8576114687914792,7.884748192782516e-4,7.884748192782516e-4,3.1032121717366348
GO:0004672,405,-0.524810920271209,-0.2844273822909198,0.7976727650052373,7.110274769343002e-5,protein kinase activity,ALL,0.9124048129567772,7.895690388216445e-4,7.895690388216445e-4,3.102609889888245
GO:0048026,25,-1.4905906730834204,-0.6292058411192275,3.314665293213482e-4,7.115623579640906e-5,"positive regulation of mRNA splicing, via spliceosome",ALL,0.006507307193764709,7.895690388216445e-4,7.895690388216445e-4,3.102609889888245
GO:0015562,12,0.2941294515634682,0.4774934395977374,0.015574453230886947,7.188192490470199e-5,efflux transmembrane transporter activity,ALL,0.10611722279502932,7.951520671346757e-4,7.951520671346757e-4,3.0995498076931596
GO:0007601,61,-0.19379968668767103,0.1263342365151898,0.011900055438406255,7.230054401461879e-5,visual perception,ALL,0.08909946023179373,7.973143326056572e-4,7.973143326056572e-4,3.09837042891354
GO:0045815,38,-0.8962946336715384,-0.5671005025031932,0.030837097357333212,7.419787325010593e-5,transcription initiation-coupled chromatin remodeling,ALL,0.15765833500003704,8.157200034542415e-4,8.157200034542415e-4,3.0884588875968744
GO:0030968,51,0.16891935268834166,0.17270879472727302,2.171048063429722e-5,1.0438572221872891e-4,endoplasmic reticulum unfolded protein response,ALL,8.175045132740254e-4,0.001084215655486972,8.175045132740254e-4,3.0875098410106805
GO:0031293,11,0.6834399826279445,0.5808194943042819,0.0011809580758632065,7.782551398394175e-5,membrane protein intracellular domain proteolysis,ALL,0.016354896143640454,8.529771824068216e-4,8.529771824068216e-4,3.069062586285407
GO:0071526,34,-0.008546736047990722,0.17782433667397246,0.016808024057880518,7.80913708933867e-5,semaphorin-plexin signaling pathway,ALL,0.11019278891524237,8.532736030644364e-4,8.532736030644364e-4,3.068911689525897
GO:0070161,310,-0.25171247987118683,-0.22865377767972214,2.4145922768016685e-5,0.11592959229897314,anchoring junction,ALL,8.803406331645267e-4,0.2448087667164486,8.803406331645267e-4,3.0553492523049437
GO:0005911,181,-0.16276297085683875,-0.1765651349206172,2.4622761844126683e-5,0.9008971042352666,cell-cell junction,ALL,8.847980217531338e-4,0.945069099657254,8.847980217531338e-4,3.053155857041477
GO:0004675,12,1.1343545858084692,0.3429832869418456,2.4763448691663417e-5,0.0018244139405395195,transmembrane receptor protein serine/threonine kinase activity,ALL,8.847980217531338e-4,0.010912944602846593,8.847980217531338e-4,3.053155857041477
GO:2000045,58,-0.8549374394763771,-0.4869282835183282,0.021495404372036536,8.134186499297688e-5,regulation of G1/S transition of mitotic cell cycle,ALL,0.12841341761087596,8.860807427436171e-4,8.860807427436171e-4,3.052526701893666
GO:0032259,152,-0.8139840462811285,-0.36016567818546585,0.005064095764364606,8.164951466409986e-5,methylation,ALL,0.04779975437743956,8.86728619741121e-4,8.86728619741121e-4,3.0522092741730686
GO:0007399,334,-0.260164113445636,-0.14818200279492671,2.5421615503492547e-5,0.6049423311955436,nervous system development,ALL,8.99321110831474e-4,0.7523351720715898,8.99321110831474e-4,3.0460852117572204
GO:0060078,22,-0.12940440436910453,0.35259469778571195,0.050037729030595834,8.424553239130876e-5,regulation of postsynaptic membrane potential,ALL,0.2141135399117592,9.093936170215897e-4,9.093936170215897e-4,3.0412480984067303
GO:0015804,16,0.27961319747059515,0.4499464153056144,0.0032837427740295797,8.411944479043343e-5,neutral amino acid transport,ALL,0.03491908610597526,9.093936170215897e-4,9.093936170215897e-4,3.0412480984067303
GO:0016605,100,-0.48371307321680934,-0.4067935678719821,0.6137223481964854,8.487871716189391e-5,PML body,ALL,0.8145727897867914,9.134688446368884e-4,9.134688446368884e-4,3.0393062603891887
GO:0042552,60,0.0653220469678635,0.12959213339995973,3.8848956096559615e-5,8.567028538020402e-5,myelination,ALL,0.001231653396633558,9.164668552798472e-4,9.164668552798472e-4,3.037883237007666
GO:0008652,24,-1.4498432846656373,-0.6329473736598095,5.7695629001541074e-5,8.559278932592896e-5,amino acid biosynthetic process,ALL,0.001689725265758248,9.164668552798472e-4,9.164668552798472e-4,3.037883237007666
GO:0001725,81,-0.4957196653441225,-0.44109377680272666,0.6133955331235796,9.03552854172912e-5,stress fiber,ALL,0.8145727897867914,9.636998053611387e-4,9.636998053611387e-4,3.016058228730745
GO:0030315,41,0.2472743745788844,-0.16056527159537956,2.8374651930174524e-5,0.7766485088258108,T-tubule,ALL,9.748329937164767e-4,0.8755340901338211,9.748329937164767e-4,3.0110697803218285
GO:0007613,80,0.040165516941958086,-0.03364195195314818,2.8009842316322386e-5,0.024194540140314025,memory,ALL,9.748329937164767e-4,0.0794550477218217,9.748329937164767e-4,3.0110697803218285
GO:0004527,46,-0.8042336998713756,-0.5192907610950686,0.09058569806138869,9.244170340994103e-5,exonuclease activity,ALL,0.29633318392995517,9.801015023255765e-4,9.801015023255765e-4,3.00872894510629
GO:0006509,20,0.4437442551581539,0.32984433219026316,4.197282081282955e-4,9.31235031734114e-5,membrane protein ectodomain proteolysis,ALL,0.007651473916542856,9.844091030727779e-4,9.844091030727779e-4,3.006824378922916
GO:0035091,100,-0.6228906691737648,-0.39619503830909525,0.43490678397634847,9.51350387395107e-5,phosphatidylinositol binding,ALL,0.6965136437236634,0.001002706470254489,0.001002706470254489,2.998826182638379
GO:0030166,17,0.7805613215335381,0.2989527813587884,3.0254103938893667e-5,6.151352481981495e-4,proteoglycan biosynthetic process,ALL,0.0010197916356006328,0.004522383213604914,0.0010197916356006328,2.991488554466395
GO:0045177,91,0.0018281406468820436,-0.05885011754912611,3.1535002499579904e-5,0.10408118200821427,apical part of cell,ALL,0.0010530333077663457,0.2270342266882476,0.0010530333077663457,2.9775578917296572
GO:0016024,13,-0.15650711063165368,0.43713429637439294,0.24545927455155025,1.0020714606138656e-4,CDP-diacylglycerol biosynthetic process,ALL,0.51741946193079,0.0010530592143451005,0.0010530592143451005,2.977547207408735
GO:0070374,126,-0.18363857763741898,0.010387867736775245,8.105567864555938e-4,1.0140012667736059e-4,positive regulation of ERK1 and ERK2 cascade,ALL,0.012271692364431512,0.0010612730940715446,0.0010612730940715446,2.9741728460825403
GO:0006334,61,0.1245660082351376,-0.4633214360615321,0.06706414199631394,1.0379657655355652e-4,nucleosome assembly,ALL,0.25431231318691794,0.001081239556926698,0.001081239556926698,2.9660780741084114
GO:0008168,153,-0.8154903242564424,-0.35638368738284915,0.00455838436619446,1.0695349858561055e-4,methyltransferase activity,ALL,0.044379039074694294,0.0011047895582776376,0.0011047895582776376,2.956720439067218
GO:0006164,21,-1.0387867230196925,-0.6809635953095764,0.031086408910556234,1.0701593926024145e-4,purine nucleotide biosynthetic process,ALL,0.15844755925451842,0.0011047895582776376,0.0011047895582776376,2.956720439067218
GO:0006406,47,-0.42516872169361,-0.503852401378998,0.8513724583091268,1.0754723968378509e-4,mRNA export from nucleus,ALL,0.9384402622303163,0.0011047895582776376,0.0011047895582776376,2.956720439067218
GO:0048027,25,-0.9325397244866325,-0.611684755670021,0.3737515296786722,1.0848147067112165e-4,mRNA 5'-UTR binding,ALL,0.6455072954054248,0.0011106140249510534,0.0011106140249510534,2.9544368465122974
GO:0005319,12,0.6587133994444238,0.4748597002460686,3.2989713962925505e-4,1.0931078171155881e-4,lipid transporter activity,ALL,0.006507307193764709,0.0011159069230154276,0.0011159069230154276,2.952372028074573
GO:0006882,26,-0.165401437917061,0.23446760096716213,0.13396928858622925,1.1013681164035477e-4,intracellular zinc ion homeostasis,ALL,0.37484124363241744,0.0011211362620825857,0.0011211362620825857,2.950341600362925
GO:0006298,21,-0.7033113940560918,-0.67022031426107,0.4197738978938743,1.1106752430532391e-4,mismatch repair,ALL,0.687690113330955,0.0011273984782469385,0.0011273984782469385,2.947922555722504
GO:0045499,23,0.29538218260486615,0.2837657818593221,6.603322279567062e-4,1.1184963452983803e-4,chemorepellent activity,ALL,0.010724395684042324,0.0011321210883147629,0.0011321210883147629,2.9461071198133864
GO:0001726,101,-0.505223424261854,-0.4036181368428094,0.7351143059681795,1.1472319523903997e-4,ruffle,ALL,0.8816929893334358,0.0011546647227861685,0.0011546647227861685,2.937544102509415
GO:0002020,90,-0.2280790827106091,0.04224098641035061,0.021195120841601474,1.1516979844967014e-4,protease binding,ALL,0.12749186324417858,0.0011559036232041333,0.0011559036232041333,2.9370783749600475
GO:0005852,14,-1.0834975362836154,-0.7379939031501683,0.07503548056896235,1.1645317365962796e-4,eukaryotic translation initiation factor 3 complex,ALL,0.2697200926286745,0.0011655103346942595,0.0011655103346942595,2.933483871194636
GO:0050901,11,0.7505248664582336,0.5354820160572039,7.207104902424722e-4,1.1687800457217001e-4,leukocyte tethering or rolling,ALL,0.011394241511665279,0.0011664947216099538,0.0011664947216099538,2.9331172220488457
GO:0000977,250,-0.49364920486839714,-0.3206087436981632,0.22521141624901533,1.2114305588222245e-4,RNA polymerase II transcription regulatory region sequence-specific DNA binding,ALL,0.4912578695102147,0.0012056939795743197,0.0012056939795743197,2.9187629076577473
GO:0045669,54,0.1523794976635439,0.08381287808062896,3.895237442473889e-5,9.904244227977696e-4,positive regulation of osteoblast differentiation,ALL,0.001231653396633558,0.006553308264178576,0.001231653396633558,2.9095114911226743
GO:0007157,25,0.2547763981877451,0.2089818537633595,9.334944644537042e-4,1.2702256439989451e-4,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,ALL,0.013558437892248313,0.001260698951668953,0.001260698951668953,2.8993886083025453
GO:0006813,71,-0.16495829171503545,0.08719160909036326,0.012296821366327829,1.283809325916238e-4,potassium ion transport,ALL,0.09077798087167217,0.0012706511693902267,0.0012706511693902267,2.895973659518341
GO:0000049,78,-0.9389645367486977,-0.42806754616058706,0.001899579079069288,1.3030860265116894e-4,tRNA binding,ALL,0.023404124308670917,0.0012826243451036546,0.0012826243451036546,2.891900521128715
GO:0035023,25,-0.9958758218374488,-0.5934892816946562,0.025987193420888757,1.3024280645705332e-4,regulation of Rho protein signal transduction,ALL,0.14329049705684496,0.0012826243451036546,0.0012826243451036546,2.891900521128715
GO:0031252,71,-0.6171795615750795,-0.46228348092514876,0.38948719508916246,1.317109195670933e-4,cell leading edge,ALL,0.6614861439497852,0.0012928657022341329,0.0012928657022341329,2.8884465855664865
GO:0004518,100,-0.7342369580796224,-0.39172260319411545,0.048814655150763595,1.3308922871366072e-4,nuclease activity,ALL,0.21039175253760953,0.001302815929298383,0.001302815929298383,2.8851169400334036
GO:0032981,38,-0.7407340642794615,0.17500050701400421,0.9852036914927899,1.3517934565975912e-4,mitochondrial respiratory chain complex I assembly,ALL,0.9969367671470787,0.0013184293787670213,0.0013184293787670213,2.8799431280876107
GO:0006275,43,-0.5917623954827317,-0.5038603260221476,0.7937395593036226,1.3542221718653702e-4,regulation of DNA replication,ALL,0.9110284116260339,0.0013184293787670213,0.0013184293787670213,2.8799431280876107
GO:0043488,37,-0.5246929402371189,-0.4947941218323868,0.7187403186800925,1.3651737330499367e-4,regulation of mRNA stability,ALL,0.8728957031420702,0.0013254798228770175,0.0013254798228770175,2.8776268789304105
GO:0015171,12,0.830137093254207,0.39328215250896975,4.247762623574888e-5,5.865601459513503e-4,amino acid transmembrane transporter activity,ALL,0.0013313382328099187,0.004348090044572976,0.0013313382328099187,2.875711595928797
GO:0051539,42,-1.0771735512130949,-0.5153534296950635,0.002354140143752597,1.3894309714672246e-4,"4 iron, 4 sulfur cluster binding",ALL,0.02722117389523634,0.0013453758431036297,0.0013453758431036297,2.8711563745579145
GO:0003777,42,-0.6674108150353607,-0.5234176719474107,0.4008749562229734,1.407911983422589e-4,microtubule motor activity,ALL,0.669624225612288,0.0013595863558834894,0.0013595863558834894,2.866593202425433
GO:0042273,38,-0.95383570552761,-0.522320237854569,0.02678988198882199,1.4298028481340966e-4,ribosomal large subunit biogenesis,ALL,0.14569291985701824,0.001377004198486018,0.001377004198486018,2.8610647355771137
GO:0043484,73,-0.6693385772010606,-0.4326955404104355,0.4690598667607419,1.4687024624089674e-4,regulation of RNA splicing,ALL,0.7248922594879458,0.0014106650263944196,0.0014106650263944196,2.8505761006747634
GO:0000794,49,-0.5436025949777349,-0.48340242751500984,0.6361324106949318,1.479971888049537e-4,condensed nuclear chromosome,ALL,0.8307387073877892,0.0014176781651477203,0.0014176781651477203,2.8484223495227186
GO:0140242,49,-1.3110612955802352,-0.22592860326010594,4.586332256906736e-5,0.5395106635105869,translation at postsynapse,ALL,0.001424953491645893,0.7017488183671203,0.001424953491645893,2.8461993101475196
GO:0010976,136,-0.09326553469920278,-0.10574015119066738,4.6723198925291454e-5,0.1607097489724101,positive regulation of neuron projection development,ALL,0.0014268546133339006,0.3103869908532007,0.0014268546133339006,2.845620276250117
GO:0017124,106,-0.5736934106979796,-0.39336107221753525,0.5288624252690459,1.4963798511915071e-4,SH3 domain binding,ALL,0.7605562915785,0.0014295628899217258,0.0014295628899217258,2.844796734223315
GO:0010508,82,-0.661424304625379,-0.40857703084121666,0.407107312569094,1.5254537175277204e-4,positive regulation of autophagy,ALL,0.6749113035423879,0.0014495867374272726,0.0014495867374272726,2.8387557931002783
GO:0001732,14,-1.1524163660264508,-0.7221238505162461,0.036706892235527595,1.5217953924127184e-4,formation of cytoplasmic translation initiation complex,ALL,0.17557393033137897,0.0014495867374272726,0.0014495867374272726,2.8387557931002783
GO:0015035,20,0.5797590302499591,0.3043264590829465,4.908992851261932e-5,3.5182799074579143e-4,protein-disulfide reductase activity,ALL,0.00148642639470838,0.0029302596991485144,0.00148642639470838,2.827856591446219
GO:0006816,91,-0.10364149338482692,0.049978814611690035,4.4250958845223925e-4,1.5994295398702845e-4,calcium ion transport,ALL,0.007945159595677643,0.0015158519220043838,0.0015158519220043838,2.819343221261592
GO:0008250,13,0.12744067385755548,0.3947572830434189,0.030359385620224923,1.604567069475294e-4,oligosaccharyltransferase complex,ALL,0.15652826092505576,0.0015166979204325993,0.0015166979204325993,2.8191009087010777
GO:0090307,43,-0.638411289608176,-0.5283800693457211,0.7567878373146297,1.613728016369953e-4,mitotic spindle assembly,ALL,0.8929996508339406,0.0015213325072532563,0.0015213325072532563,2.8177758547943332
