GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0016459,35,-0.6212409946363968,-0.4853137785611272,0.5820083746673483,0.0019804438913155506,myosin complex,CC,0.7568748669066673,0.007907319770435082,0.007907319770435082,2.101970698065106
GO:0071006,12,-1.1039809082957983,-0.6701736531219581,0.0419854126057554,0.0020395444958385854,U2-type catalytic step 1 spliceosome,CC,0.15010471042711243,0.008084281443650044,0.008084281443650044,2.092358575501052
GO:0031981,33,-0.34315698026227526,-0.476892652799976,0.24313552625574456,0.0020757875878529425,nuclear lumen,CC,0.45546278377360366,0.008110398646825424,0.008110398646825424,2.0909577985802685
GO:0033106,15,0.026471188733165132,0.24191382777238177,0.055046762227034474,0.002062445528870815,cis-Golgi network membrane,CC,0.1881911183636741,0.008110398646825424,0.008110398646825424,2.0909577985802685
GO:0031526,43,-0.3880149180870794,0.04761663248909961,0.49385825957257523,0.002120804686565613,brush border membrane,CC,0.6874608645910378,0.008227518890435392,0.008227518890435392,2.084731111889568
GO:0072546,11,0.5322379314442282,0.29170420915347456,9.233003022550252e-4,0.012715582669560676,EMC complex,CC,0.008560089242940657,0.033764192816746065,0.008560089242940657,2.067521707575809
GO:0032587,90,-0.481466522687217,-0.358161821906452,0.9997402207661115,0.0023167611442366193,ruffle membrane,CC,0.9997402207661115,0.008924424971108668,0.008924424971108668,2.0494197572796096
GO:0005721,31,-0.583649204955562,-0.4846412357256241,0.8895655755863727,0.002485587416282415,pericentric heterochromatin,CC,0.959748263995554,0.00950780641053483,0.00950780641053483,2.021919669570319
GO:0043025,453,-0.33733754844449626,-0.15906055427119342,0.0010877159183163652,0.4344228660640099,neuronal cell body,CC,0.009753780447853308,0.5437741595812665,0.009753780447853308,2.0108270243605
GO:0001673,69,-0.7588763941020632,-0.3860318554118669,0.1475697141588538,0.0026499775587089896,male germ cell nucleus,CC,0.34309431208402036,0.009996811893888395,0.009996811893888395,2.0001384797647814
GO:0005770,149,-0.2624193013650425,-0.034413810766230235,0.005152035507955562,0.0026703723476592936,late endosome,CC,0.031838440484250004,0.010004751192942696,0.010004751192942696,1.9997937073151906
GO:0099092,46,-0.6522230510443281,-0.4195212605794335,0.43813088049688553,0.002799287374010678,"postsynaptic density, intracellular component",CC,0.6472670327032973,0.010276578480428462,0.010276578480428462,1.9881514567814407
GO:0030123,13,-1.3439437459081998,-0.6603490722509905,0.00835811597550535,0.002793167327085502,AP-3 adaptor complex,CC,0.047132880810323984,0.010276578480428462,0.010276578480428462,1.9881514567814407
GO:0031528,25,0.15869491660467314,-8.694841804663555e-4,0.0012029778663292755,0.10442669525105844,microvillus membrane,CC,0.010470473945057788,0.17794829377672575,0.010470473945057788,1.980033659575716
GO:0031985,16,0.37921467662761676,0.037624730763525446,0.0012255146321394706,0.11582731554774142,Golgi cisterna,CC,0.010474320371567038,0.1921620817804191,0.010474320371567038,1.9798741467343348
GO:0005802,181,-0.23380074296695125,-0.0401723826453422,0.002265896963719204,0.0030330011023907413,trans-Golgi network,CC,0.016978707385676778,0.01106034402005157,0.01106034402005157,1.9562313645605718
GO:0033162,14,-0.2692958095977534,0.2785471566765895,0.4930628216918337,0.0032212245216788394,melanosome membrane,CC,0.6874608645910378,0.011516404008877943,0.011516404008877943,1.9386831079700024
GO:0005643,72,-0.5275483823078746,-0.3836264729879648,0.9196141258144025,0.0032731827778922982,nuclear pore,CC,0.982168039078062,0.011626175191604462,0.011626175191604462,1.9345631370674132
GO:0044233,23,0.3106899089776458,0.20250505208746902,0.007667854692263463,0.003370356278608486,mitochondria-associated endoplasmic reticulum membrane contact site,CC,0.0446203884751927,0.011894096028379623,0.011894096028379623,1.9246685594951387
GO:0080008,27,-1.1230272441017097,-0.4903364813108479,0.005180294704018739,0.0034354150246729514,Cul4-RING E3 ubiquitin ligase complex,CC,0.031838440484250004,0.01204597447753913,0.01204597447753913,1.9191580613277879
GO:0031080,10,-0.7353809429048035,-0.7181914887285148,0.5433077716669095,0.003694771375531425,nuclear pore outer ring,CC,0.7230884455031618,0.012592223331764244,0.012592223331764244,1.899897582404584
GO:0033290,16,-1.0298071639549458,-0.5680326239032012,0.07829353995422383,0.003636587350999613,eukaryotic 48S preinitiation complex,CC,0.23402495275934665,0.012592223331764244,0.012592223331764244,1.899897582404584
GO:0002080,17,-0.032219852393166264,0.272839044427241,0.028430303173840175,0.0037063033938099514,acrosomal membrane,CC,0.10983682169641881,0.012592223331764244,0.012592223331764244,1.899897582404584
GO:1990023,14,-0.5601643078070211,-0.6065129575988664,0.9102761758703491,0.004293387425397611,mitotic spindle midzone,CC,0.9744052215285343,0.014496808158595638,0.014496808158595638,1.8387276082271864
GO:0098553,16,-0.22514826269723226,0.19638649386619825,0.6114401561398664,0.0045201077744773804,lumenal side of endoplasmic reticulum membrane,CC,0.7735164158144643,0.01516870523091489,0.01516870523091489,1.8190514881036564
GO:0034399,16,-0.3576823738207087,-0.5790930122040893,0.42022313894510077,0.004763954589319247,nuclear periphery,CC,0.6402842813453207,0.015885998923584208,0.015885998923584208,1.798985471213888
GO:0071339,30,-0.5904082702906054,-0.4543911756794118,0.7142043666821953,0.0047919375180829876,MLL1 complex,CC,0.8425555974047625,0.015885998923584208,0.015885998923584208,1.798985471213888
GO:0014704,41,0.040617210817243336,-0.19248599649950088,0.0019838727026752706,0.6979383135804378,intercalated disc,CC,0.016123656093587315,0.7728183350779341,0.016123656093587315,1.792536473620583
GO:0005912,143,-0.21375931245039448,-0.28241325409030654,0.002056122397394645,0.04168000515096328,adherens junction,CC,0.016123656093587315,0.08701894205182029,0.016123656093587315,1.792536473620583
GO:0015935,21,-1.313393955228286,-0.1784155018464496,0.0020618380606854062,0.9128644612565973,small ribosomal subunit,CC,0.016123656093587315,0.9350877533845668,0.016123656093587315,1.792536473620583
GO:0016234,18,-1.3355421933136746,-0.5818419870831627,0.0035979528764010634,0.005024128918858968,inclusion body,CC,0.024297286708535575,0.016555412762746118,0.016555412762746118,1.7810599868630892
GO:0032432,10,0.6726771578177091,-0.3583005831096527,0.0021671470489616966,0.4010567101316561,actin filament bundle,CC,0.016696189236366874,0.517400991608528,0.016696189236366874,1.7773826415753189
GO:0015934,25,-1.438928860923982,-0.2613563596949659,0.0022343624128625407,0.3579876284072911,large ribosomal subunit,CC,0.016974947775497358,0.4729933157941745,0.016974947775497358,1.7701915531799028
GO:0045095,11,-1.4962496875048024,-0.5556834213291082,0.0023019906306285015,0.07512215102076857,keratin filament,CC,0.017016065877753925,0.13651766315069902,0.017016065877753925,1.7691408417295853
GO:0016282,17,-0.9042248440945079,-0.5565322504977601,0.15860289028105648,0.005859834506698408,eukaryotic 43S preinitiation complex,CC,0.359982493708456,0.019079342114071602,0.019079342114071602,1.7194366045351912
GO:0001669,72,-0.131412500570616,-0.04790375518103584,0.0027521617028247896,0.07403006316736555,acrosomal vesicle,CC,0.019300416044168718,0.13498148184182984,0.019300416044168718,1.7144333291404523
GO:0005929,422,-0.4994741968577054,-0.24456140001202492,0.7112002030942421,0.006281508522198957,cilium,CC,0.8425555974047625,0.020331273145815558,0.020331273145815558,1.6918354249581227
GO:0030897,13,-0.8935693476055967,-0.6325713117680994,0.2679371586590462,0.006345290403364629,HOPS complex,CC,0.4890188757668746,0.020416905003767367,0.020416905003767367,1.690010091909206
GO:0071004,17,-0.5333560032161835,-0.5396475489007742,0.9926662888552222,0.006557923168223185,U2-type prespliceosome,CC,0.9976031102396546,0.020855720773360942,0.020855720773360942,1.6807747963487574
GO:0005871,41,-0.7904343262673699,-0.43269430889730426,0.10319902604940721,0.006527349689005437,kinesin complex,CC,0.2753652060928085,0.020855720773360942,0.020855720773360942,1.6807747963487574
GO:0090575,115,-0.7745789226982064,-0.3231295236630026,0.016564073955128523,0.006648647823013758,RNA polymerase II transcription regulator complex,CC,0.07701023281930214,0.020960045196253847,0.020960045196253847,1.678607785215864
GO:0071007,30,-0.6950048787270727,-0.4816463759843835,0.36852762950567763,0.006667363554201406,U2-type catalytic step 2 spliceosome,CC,0.5911572238698113,0.020960045196253847,0.020960045196253847,1.678607785215864
GO:0035371,22,-0.7764842379948366,-0.5124629342612029,0.2828743120580995,0.007108100986451891,microtubule plus-end,CC,0.4989480427601295,0.022217892797652482,0.022217892797652482,1.6532971330525692
GO:0099523,43,-0.546481102400481,-0.42137194334078043,0.944344379064477,0.0073480037609623084,presynaptic cytosol,CC,0.9867754671261386,0.0228372616888999,0.0228372616888999,1.6413559715599642
GO:0005782,28,-1.0175664667200504,-0.4834462441249041,0.0455669840301135,0.007580842409027371,peroxisomal matrix,CC,0.15977654015687234,0.02333821137468578,0.02333821137468578,1.6319324310614174
GO:0098843,16,-0.7375072208616643,-0.57392626601849706,0.6707915310250558,0.007594518509495556,postsynaptic endocytic zone,CC,0.8190244809613962,0.02333821137468578,0.02333821137468578,1.6319324310614174
GO:0016529,56,-0.029171618758925863,-0.03419942846539521,0.0034435459791625905,0.0726491368284766,sarcoplasmic reticulum,CC,0.023545245632524213,0.1342536413688402,0.023545245632524213,1.6280967744804054
GO:0005697,21,-0.9124508412039746,-0.5125787069205785,0.1362097624312874,0.00790641885327542,telomerase holoenzyme complex,CC,0.3353081895279499,0.024008432710588085,0.024008432710588085,1.6196361901037322
GO:0051233,27,-0.7558060326908723,-0.45696903998825167,0.4453628972972421,0.007925644442914694,spindle midzone,CC,0.6548750129612673,0.024008432710588085,0.024008432710588085,1.6196361901037322
GO:0000176,14,-0.8855018305508012,-0.5762882548741562,0.22279769125865512,0.007944289434399348,nuclear exosome (RNase complex),CC,0.4351350034006497,0.024008432710588085,0.024008432710588085,1.6196361901037322
GO:0000145,15,-0.5159641177392635,-0.5444110736585941,0.9508177650371592,0.008101522522820682,exocyst,CC,0.9874772973451824,0.024349081428477547,0.024349081428477547,1.6135174179429068
GO:0035098,15,-0.35236481553633736,-0.5247210281679502,0.43227062066901645,0.0081914440943299,ESC/E(Z) complex,CC,0.644517693639605,0.024484808303816698,0.024484808303816698,1.6111032918058819
GO:0043083,14,-0.07196170114335963,0.1985418496630211,0.15178180539485164,0.008254617411343996,synaptic cleft,CC,0.3488430569369069,0.024539541978288944,0.024539541978288944,1.6101335474834255
GO:0045111,37,-0.6294199647609806,-0.4588998724650713,0.5187411303764786,0.008567999101379729,intermediate filament cytoskeleton,CC,0.7040977625705553,0.025333489234890334,0.025333489234890334,1.5963049897950188
GO:0072687,16,-0.7236139628093241,-0.556024362107385,0.4940961774844304,0.008728336440968246,meiotic spindle,CC,0.6874608645910378,0.025531550979730647,0.025531550979730647,1.5929228020590902
GO:0015030,50,-0.6781833445422135,-0.39682732494949396,0.30911618453875545,0.008877271171794071,Cajal body,CC,0.5333960660652972,0.025740058453148362,0.025740058453148362,1.5893904711903362
GO:0030658,29,-0.03209659434142135,0.12393442127109683,0.023034704801898623,0.008893731348528411,transport vesicle membrane,CC,0.096768570294894607,0.025740058453148362,0.025740058453148362,1.5893904711903362
GO:0140288,13,-0.8564433156987807,-0.6107830362355259,0.2038744187659786,0.008953679882623546,GBAF complex,CC,0.4224216176704177,0.025777173135763578,0.025777173135763578,1.5887647114532968
GO:0032153,10,-0.8918019597983177,-0.6223664642513512,0.2742124679420316,0.009295253134211012,cell division site,CC,0.4950304289250537,0.026620436986457715,0.026620436986457715,1.5747848196633882
GO:0097708,15,0.31665749727888026,0.208350217361002,0.00787895586249309,0.009419744086159814,intracellular vesicle,CC,0.045366198492460215,0.026836458412132388,0.026836458412132388,1.5712747982479807
GO:1990907,12,-0.8623407908763511,-0.5937688149106553,0.21461129890146236,0.009664677327285716,beta-catenin-TCF complex,CC,0.43000871977692273,0.02739159843536418,0.02739159843536418,1.5623826237736695
GO:0005876,37,-0.8307152924077216,-0.40197688347518906,0.09606347036525534,0.009735914777865522,spindle microtubule,CC,0.2653874661100741,0.027451264863363096,0.027451264863363096,1.5614376399015664
GO:0071944,86,-0.22486692047104964,-0.15559047446245317,0.004406015388846586,0.5138360701835164,cell periphery,CC,0.028354004914106855,0.6150291693443839,0.028354004914106855,1.5473855897074014
GO:0030136,72,-0.5740041749118892,-0.3466990425664404,0.7132041765837348,0.010641781851886713,clathrin-coated vesicle,CC,0.8425555974047625,0.029699810950284424,0.029699810950284424,1.5272463151107198
GO:0009898,90,-0.6139785481077821,-0.3326296630941611,0.5122176966477123,0.010750571422589244,cytoplasmic side of plasma membrane,CC,0.6987109228586001,0.029699810950284424,0.029699810950284424,1.5272463151107198
GO:0000346,14,-0.41844633589341984,-0.5905352053459536,0.6668016607204027,0.010708181129219488,transcription export complex,CC,0.8178038305247989,0.029699810950284424,0.029699810950284424,1.5272463151107198
GO:0005741,171,-0.4794678529020503,-0.07953321036762719,0.9530415253002342,0.010833061689823033,mitochondrial outer membrane,CC,0.9874772973451824,0.02977731027303115,0.02977731027303115,1.5261145337946027
GO:0016581,17,-0.8084824356220021,-0.5172766772377073,0.4777895425476786,0.011021831381369005,NuRD complex,CC,0.6809859307727585,0.030144708828044226,0.030144708828044226,1.5207889066894693
GO:0008180,26,-0.7264064021724705,-0.4717046872233142,0.21414679928730204,0.011310437678922147,COP9 signalosome,CC,0.43000871977692273,0.0304768936471449,0.0304768936471449,1.5160293004772354
GO:0030863,23,-0.3892663120023516,-0.5184540275691305,0.5808904645566149,0.011266183656860941,cortical cytoskeleton,CC,0.7568748669066673,0.0304768936471449,0.0304768936471449,1.5160293004772354
GO:0016328,57,-0.1921697812719478,-0.0028852792118890286,0.037715953854828295,0.01126577600322052,lateral plasma membrane,CC,0.139396126747237,0.0304768936471449,0.0304768936471449,1.5160293004772354
GO:0043034,16,0.2090254072930901,-0.3392282095567919,0.005005064346208746,0.31334051806378677,costamere,CC,0.031468622958346945,0.4274245969598288,0.031468622958346945,1.5021222610485208
GO:0098794,344,-0.5646435695358127,-0.2556007479889102,0.9379880697532829,0.011803170096889882,postsynapse,CC,0.9847974551920264,0.03164869628920963,0.03164869628920963,1.4996441752536962
GO:0098831,17,-0.4434136341958379,-0.5020305027650726,0.7222762213780305,0.012284125727961767,presynaptic active zone cytoplasmic component,CC,0.8496453614920058,0.0327776427960736,0.0327776427960736,1.4844222819268225
GO:0160232,17,-1.0388348660341986,-0.5370257038518653,0.04261409494147535,0.013105837149201448,INTAC complex,CC,0.1513630515129027,0.03463233294982219,0.03463233294982219,1.4605182519357334
GO:0005882,42,-0.7743030260501587,-0.3995175620829274,0.21802201878305577,0.013298717695928311,intermediate filament,CC,0.43209436331279527,0.034973070094580706,0.034973070094580706,1.4562662416795757
GO:0097542,13,-0.4584726639725604,-0.6224726564682785,0.779305415087228,0.013417919680219685,ciliary tip,CC,0.8880834626098202,0.03498236110275242,0.03498236110275242,1.4561508815557096
GO:0005797,18,-0.00964670596932963,0.15818071028703484,0.08782531938667973,0.013430156913305315,Golgi medial cisterna,CC,0.24668061877967273,0.03498236110275242,0.03498236110275242,1.4561508815557096
GO:0005930,100,-0.5163089010102034,-0.3031818176870105,0.9855833108328493,0.01433102627442136,axoneme,CC,0.9955906063284962,0.03715199702421083,0.03715199702421083,1.430017836727504
GO:0005771,38,-0.25423680790756226,0.03803555823502621,0.07491647219865563,0.01492661147407847,multivesicular body,CC,0.2260030084664097,0.03851347394491001,0.03851347394491001,1.414387305914813
GO:0000786,65,0.3118284100597077,-0.3330323756929824,0.0064163197016808456,0.01802598783812931,nucleosome,CC,0.03899696529799358,0.044415384448003296,0.03899696529799358,1.4089691879892745
GO:0008540,12,-1.1242071818641906,-0.5583105740661746,0.03972994520748829,0.015235228377234903,"proteasome regulatory particle, base subcomplex",CC,0.14392238429467613,0.039125210903039866,0.039125210903039866,1.4075433083904265
GO:0035097,26,-0.5358502071321003,-0.4368755733877795,0.709337080759809,0.01585603838015171,histone methyltransferase complex,CC,0.8425555974047625,0.040529219597864416,0.040529219597864416,1.3922317586467643
GO:0005662,13,-0.9100687041134264,-0.596955148664098,0.2498639477861216,0.015958220898593133,DNA replication factor A complex,CC,0.46646955439934645,0.0406006829373509,0.0406006829373509,1.391466661165947
GO:0055038,81,-0.3383615950529715,-0.021241900366869893,0.20771202915259607,0.01625862025397199,recycling endosome membrane,CC,0.4255373780766668,0.04117345036538277,0.04117345036538277,1.385382737280923
GO:0030425,447,-0.3843704036312029,-0.16208789296124068,0.007063508432285311,0.6242489600223817,dendrite,CC,0.041585505739945315,0.717110420086943,0.041585505739945315,1.3810580124989311
GO:0000123,23,-0.7795028595240819,-0.4506306946200189,0.13507072925953256,0.016754153424355763,histone acetyltransferase complex,CC,0.3353081895279499,0.04223281992222397,0.04223281992222397,1.374349919385559
GO:0005778,52,-0.2995244119791743,9.206133184448927e-4,0.270992948877834,0.01693267018519261,peroxisomal membrane,CC,0.4924689137414458,0.04248702106101082,0.04248702106101082,1.3717437180071779
GO:0005773,19,-0.06841352741258082,0.1478828308824635,0.07125238970194783,0.017783893330134713,vacuole,CC,0.22169314165938708,0.044193220511533196,0.044193220511533196,1.3546443487562332
GO:0005684,29,-0.7846270663130157,-0.44843903781597017,0.21454780574758392,0.017782792354507998,U2-type spliceosomal complex,CC,0.43000871977692273,0.044193220511533196,0.044193220511533196,1.3546443487562332
GO:0120025,25,-0.6136044056210008,-0.4881825087076148,0.8643015116020055,0.017855030590582882,plasma membrane bounded cell projection,CC,0.9423197888092217,0.044193220511533196,0.044193220511533196,1.3546443487562332
GO:0032591,12,-0.16631812728812645,0.2852818119954844,0.4253113845499921,0.020079644235761782,dendritic spine membrane,CC,0.644517693639605,0.04925365648861747,0.04925365648861747,1.3075615228540118
