GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0045766,88,-1.6935863426003541,-0.22734650066009215,6.007465127670121e-4,0.005729247264727411,positive regulation of angiogenesis,BP,0.02222774428581336,0.36028780656185805,0.02222774428581336,1.6531046081030973
GO:0051292,10,0.14356603679795424,-0.041310352394833334,6.059357824392557e-4,0.7331959201410839,nuclear pore complex assembly,BP,0.02222774428581336,0.9667198911694259,0.02222774428581336,1.6531046081030973
GO:0007411,139,-1.9334241991715757,0.10238541273708637,6.3423279325579e-4,0.013221297624689855,axon guidance,BP,0.022515264160580545,0.4123991574217122,0.022515264160580545,1.6475229533064462
GO:0070934,11,-0.21525579222831662,0.10716333235058828,6.241952626858465e-4,0.39510254345772733,CRD-mediated mRNA stabilization,BP,0.022515264160580545,0.8742716845388393,0.022515264160580545,1.6475229533064462
GO:0007611,47,-1.254826969328623,0.10713554825213943,6.767308991466779e-4,0.15159049924775642,learning or memory,BP,0.023642614428918064,0.7275079676814943,0.023642614428918064,1.6263045003258327
GO:0006413,71,-1.7730822485171807,0.06630641646579061,6.887182246421904e-4,0.39971888060553534,translational initiation,BP,0.02368545019433533,0.8742716845388393,0.02368545019433533,1.6255183561309796
GO:0048731,42,-0.9805443857436404,-0.009895574085628115,7.851954081245318e-4,0.6311348191540966,system development,BP,0.02658792451203222,0.9494949857515338,0.02658792451203222,1.5753155629374032
GO:0060325,22,-0.7799414003981777,-0.031696090287099084,8.108537220667461e-4,0.7910709993027534,face morphogenesis,BP,0.027040743064680427,0.9710065170799717,0.027040743064680427,1.567981378393995
GO:0006811,336,-2.2457718045336206,-0.044416023200203984,9.097602606952033e-4,0.0246757472986705,monoatomic ion transport,BP,0.02988630348940511,0.498268989030952,0.02988630348940511,1.5245277976884055
GO:0071320,31,-0.7310855823134416,0.09761793153077936,9.55161954636876e-4,0.688138484880974,cellular response to cAMP,BP,0.030132000030867707,0.96155052472506,0.030132000030867707,1.5209720407945544
GO:0042127,127,-1.9350488472414957,-0.05790655670237696,0.001013070423573017,0.18363102408135978,regulation of cell population proliferation,BP,0.030132000030867707,0.7623232844395819,0.030132000030867707,1.5209720407945544
GO:1990830,86,-1.8399969199010713,-0.036436860270288106,9.632809956936465e-4,0.6212480754684938,cellular response to leukemia inhibitory factor,BP,0.030132000030867707,0.9494949857515338,0.030132000030867707,1.5209720407945544
GO:0030199,46,-1.2329802433745527,-0.07287369616781146,9.755966041566978e-4,0.636216345078906,collagen fibril organization,BP,0.030132000030867707,0.9494949857515338,0.030132000030867707,1.5209720407945544
GO:0007596,47,-1.3649450514412096,0.14201724999776374,9.996247379155667e-4,0.17116289846421817,blood coagulation,BP,0.030132000030867707,0.758232052806633,0.030132000030867707,1.5209720407945544
GO:0009888,25,-0.4093236898951838,0.11448201506275148,9.964212483388783e-4,0.32089024851024806,tissue development,BP,0.030132000030867707,0.8606051830288559,0.030132000030867707,1.5209720407945544
GO:0042073,31,-4.3199118973444435,-0.046471615498745955,9.642356877842394e-4,0.5329746886499922,intraciliary transport,BP,0.030132000030867707,0.9184470314209251,0.030132000030867707,1.5209720407945544
GO:0045785,43,-1.1521391416905726,-0.003192906965333306,0.0010316828829167832,0.8186319625825171,positive regulation of cell adhesion,BP,0.030276453670664533,0.9779570896571076,0.030276453670664533,1.5188949957987175
GO:0045778,11,0.41061136187503217,-0.051692659307842434,0.0010738727338794613,0.5067955418777579,positive regulation of ossification,BP,0.030986391675784295,0.9127171046832984,0.030986391675784295,1.5088289938328105
GO:0014850,17,0.002569854283537601,0.008245142272866495,0.001084030967303676,0.7844281911855273,response to muscle activity,BP,0.030986391675784295,0.9693007117038349,0.030986391675784295,1.5088289938328105
GO:0001501,84,-1.6826032196021201,0.09156262315431236,0.0011074489971354044,0.1530865065352453,skeletal system development,BP,0.031201412848423832,0.7275079676814943,0.031201412848423832,1.5058257400077808
GO:0071526,37,-1.3343833478877516,-0.04410450972916764,0.001119905322592223,0.6666055732420875,semaphorin-plexin signaling pathway,BP,0.031201412848423832,0.9596021538721735,0.031201412848423832,1.5058257400077808
GO:0043410,129,-1.8291199867729577,-0.07250278799197024,0.0011430440879700507,0.13495194156425497,positive regulation of MAPK cascade,BP,0.031448000470276016,0.7022274740877219,0.031448000470276016,1.5024069626934913
GO:0006888,115,-1.9240613032309588,0.10278342508191733,0.0011875889803885777,0.11250926607031662,endoplasmic reticulum to Golgi vesicle-mediated transport,BP,0.03149257043175011,0.6744551094752932,0.03149257043175011,1.5017918906887466
GO:0022617,18,-0.5112658886973269,0.09279728015945359,0.0011778251540433518,0.5407481275018711,extracellular matrix disassembly,BP,0.03149257043175011,0.9184470314209251,0.03149257043175011,1.5017918906887466
GO:0032332,13,-5.093364084293435,0.14506518188088946,0.0011679753620404735,0.8020123796290427,positive regulation of chondrocyte differentiation,BP,0.03149257043175011,0.9750577671147208,0.03149257043175011,1.5017918906887466
GO:0010592,22,-1.1358013395097026,0.06071506331626527,0.0012500791614355395,0.6385614701617739,positive regulation of lamellipodium assembly,BP,0.03275505040856693,0.9494949857515338,0.03275505040856693,1.4847217278716198
GO:0030968,52,-1.5011056760191426,-0.1024336938793543,0.0012950661173816464,0.191601632883656,endoplasmic reticulum unfolded protein response,BP,0.03353459440420004,0.7689899326463346,0.03353459440420004,1.474506942017024
GO:0007157,23,-0.722928343741208,-0.09086303088261594,0.0013306231964048765,0.5385446744102701,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,BP,0.0340546704103155,0.9184470314209251,0.0340546704103155,1.4678233185725027
GO:0030514,40,-1.184117643512712,-0.11689709859975575,0.001386578509140521,0.3079889069753221,negative regulation of BMP signaling pathway,BP,0.03468021930248053,0.8579237674325718,0.03468021930248053,1.4599181648995174
GO:0060384,14,-0.152137155187082,0.1437678835888144,0.0013763559393140568,0.5185861011678313,innervation,BP,0.03468021930248053,0.913048711754029,0.03468021930248053,1.4599181648995174
GO:0040008,21,-0.49603471482312567,0.1913521326907838,0.0014261701425288243,0.1611871771174944,regulation of growth,BP,0.03526966835624654,0.7391103684075107,0.03526966835624654,1.452598624022027
GO:0085029,12,-0.27945387761123847,0.4007684610419883,0.0014476557460613405,0.0193564111893936,extracellular matrix assembly,BP,0.03540322552312234,0.4532283088069714,0.03540322552312234,1.4509571683957387
GO:0008543,37,-1.2716784906545349,-0.10585051015176526,0.0015166497558766505,0.5028593679202236,fibroblast growth factor receptor signaling pathway,BP,0.03668292431521437,0.9127171046832984,0.03668292431521437,1.4355360502283614
GO:0003333,17,-0.6727249062136234,-0.5244160167999966,0.002490266697687263,8.346171847233879e-5,amino acid transmembrane transport,BP,0.051631358061904276,0.036739848471523534,0.036739848471523534,1.4348626392146657
GO:0043116,12,0.4209272027814593,-0.0696488274175134,0.0015690824591496134,0.9279690010377539,negative regulation of vascular permeability,BP,0.03753859231074238,0.9932500795150384,0.03753859231074238,1.425522017360369
GO:0030336,103,-1.8430867871243262,0.01626990445656333,0.0016115028199719377,0.7590649597847727,negative regulation of cell migration,BP,0.038138900072669193,0.9693007117038349,0.038138900072669193,1.4186318361788053
GO:0035329,27,-1.218068302495562,-0.17568921824512712,0.0016540132350127217,0.12403295268263348,hippo signaling,BP,0.03832087505540001,0.6928004476583025,0.03832087505540001,1.4165645823859632
GO:0003181,11,0.10467287849532123,-0.3428648521463312,0.0016470650580050566,0.122678171137666,atrioventricular valve morphogenesis,BP,0.03832087505540001,0.6928004476583025,0.03832087505540001,1.4165645823859632
GO:0015914,37,-1.2468150119470198,0.02609121820537131,0.0017555166052091598,0.6189964879062029,phospholipid transport,BP,0.04024887550068084,0.9494949857515338,0.04024887550068084,1.3952462487289392
GO:0007160,58,-1.3523175067442685,-0.14113191145940204,0.002049683997425549,0.2529429315601595,cell-matrix adhesion,BP,0.04650880905498591,0.8263126781352352,0.04650880905498591,1.3324647812683161
