GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0001968,20,0.0034643492636941106,-0.19975517994990183,3.076418836995508e-4,0.2228131191219976,fibronectin binding,ALL,0.008226932373258729,0.7774612668546502,0.008226932373258729,2.0847620726514178
GO:0005770,134,-1.902609293944179,0.06560893847051096,3.183758079219059e-4,0.2752442530157472,late endosome,ALL,0.008322195537307493,0.815186773560268,0.008322195537307493,2.0797620842921707
GO:0061028,16,-0.3347744433850842,0.029565567613126648,3.2413138932080863e-4,0.7221696755981659,establishment of endothelial barrier,ALL,0.008343290418242494,0.9597123978426327,0.008343290418242494,2.0786626389710166
GO:0006613,10,0.32050413208509704,-0.009027697958549451,3.24089023257445e-4,0.785272266833732,cotranslational protein targeting to membrane,ALL,0.008343290418242494,0.9670400996842679,0.008343290418242494,2.0786626389710166
GO:0015095,15,-0.09713235796029382,0.14992951651063183,3.5442419391314834e-4,0.3273256281353747,magnesium ion transmembrane transporter activity,ALL,0.0090539271354177,0.8347545873821796,0.0090539271354177,2.0431630049604212
GO:0043202,72,-1.5007511664030668,-0.12806380896876757,3.66212009309669e-4,0.040065120732864036,lysosomal lumen,ALL,0.009284713499189502,0.5154531019305203,0.009284713499189502,2.0322314928548155
GO:0032543,92,-3.7664365821248325,-0.04194790135038899,3.8147702425993246e-4,0.24128336967668165,mitochondrial translation,ALL,0.009599556162720091,0.7897853404361215,0.009599556162720091,2.0177488461830895
GO:0001649,91,-1.6035614353659515,-0.026582487321507812,3.893904859283421e-4,0.5031748267724007,osteoblast differentiation,ALL,0.009726109026299034,0.8882069436536862,0.009726109026299034,2.012060866450479
GO:0006366,179,-3.4386441494618882,-0.03570580229986466,4.0025101261678935e-4,0.3454197142469335,transcription by RNA polymerase II,ALL,0.00985143368280156,0.839228008256199,0.00985143368280156,2.0065005618657623
GO:0051536,62,-3.962339749887448,0.013786937243161166,3.982968831953238e-4,0.9927296418006607,iron-sulfur cluster binding,ALL,0.00985143368280156,0.9977897984648663,0.00985143368280156,2.0065005618657623
